"id","date","movementdate","interaction","type","duration"
"56288",2018-05-27,2018-05-27,"Stray","return",0
"56301",2017-07-09,2017-06-30,"Stray","return",0
"56301",2017-07-15,2017-07-10,"Stray","return",0
"56306",2017-07-25,2017-07-15,"Incompatible with owner lifestyle","return",0
"56307",2017-09-08,2017-06-23,"Stray","return",0
"56310",2017-11-04,2017-07-13,"Incompatible with owner lifestyle","return",0
"56321",2017-07-09,2017-06-30,"Stray","return",0
"56321",2017-07-11,2017-07-10,"Stray","return",0
"56322",2017-07-09,2017-06-30,"Stray","return",0
"56326",2019-07-13,2017-07-01,"Incompatible with other pets","return",0
"56334",2017-07-17,2017-07-16,"Incompatible with owner lifestyle","return",0
"56334",2017-07-31,2017-07-19,"Incompatible with owner lifestyle","return",0
"56338",2017-09-22,2017-07-05,"Biting","return",0
"56355",2017-12-18,2017-06-27,"Stray","return",0
"56394",2018-06-12,2017-07-21,"Stray","return",0
"56394",2020-01-30,2018-06-14,"Stray","return",0
"56412",2017-08-07,2017-07-13,"Stray","return",0
"56412",2017-10-07,2017-09-06,"Stray","return",0
"56413",2017-07-23,2017-07-05,"Stray","return",0
"56425",2017-06-30,2017-06-30,"Owner requested Euthanasia","return",0
"56436",2017-08-19,2017-07-01,"Stray","return",0
"56438",2017-08-19,2017-07-29,"Stray","return",0
"56440",2017-07-26,2017-07-05,"Stray","return",0
"56442",2017-09-12,2017-08-01,"Stray","return",0
"56445",2017-08-11,2017-07-13,"Stray","return",0
"56465",2017-07-05,2017-07-05,"Unable to Afford","return",0
"56465",2017-11-27,2017-07-08,"Stray","return",0
"56467",2017-07-05,2017-07-03,"Stray","return",0
"56474",2017-09-04,2017-07-10,"Stray","return",0
"56475",2017-07-14,2017-07-07,"Stray","return",0
"56475",2017-08-29,2017-07-15,"Stray","return",0
"56475",2017-09-26,2017-09-26,"Unable to Afford","return",0
"56476",2017-09-23,2017-07-10,"Stray","return",0
"56477",2017-09-23,2017-07-10,"Stray","return",0
"56478",2017-08-01,2017-07-10,"Stray","return",0
"56479",2017-08-01,2017-07-10,"Stray","return",0
"56480",2017-08-07,2017-07-13,"Stray","return",0
"56480",2017-08-27,2017-08-13,"Incompatible with owner lifestyle","return",0
"56484",2017-07-14,2017-07-07,"Stray","return",0
"56484",2017-09-01,2017-07-15,"Stray","return",0
"56485",2017-07-14,2017-07-07,"Stray","return",0
"56485",2017-09-01,2017-07-15,"Stray","return",0
"56486",2017-07-14,2017-07-07,"Stray","return",0
"56486",2017-09-01,2017-07-15,"Stray","return",0
"56486",2017-12-17,2017-09-06,"Stray","return",0
"56487",2017-07-14,2017-07-07,"Stray","return",0
"56487",2017-09-01,2017-07-15,"Stray","return",0
"56490",2017-07-14,2017-07-07,"Stray","return",0
"56490",2017-09-01,2017-07-15,"Stray","return",0
"56491",2017-07-14,2017-07-07,"Stray","return",0
"56491",2017-09-01,2017-07-15,"Stray","return",0
"56492",2017-07-14,2017-07-07,"Stray","return",0
"56496",2017-08-01,2017-07-11,"Stray","return",0
"56500",2017-08-02,2017-08-01,"Stray","return",0
"56501",2017-08-09,2017-08-01,"Stray","return",0
"56510",2017-07-26,2017-07-18,"Stray","return",0
"56512",2017-07-31,2017-07-18,"Stray","return",0
"56515",2017-08-21,2017-07-07,"Owner requested Euthanasia","return",0
"56519",2017-08-19,2017-08-10,"Stray","return",0
"56519",2017-10-06,2017-10-02,"Stray","return",0
"56520",2017-08-19,2017-08-10,"Stray","return",0
"56521",2017-08-09,2017-07-13,"Stray","return",0
"56529",2017-09-08,2017-07-06,"Stray","return",0
"56529",2017-09-30,2017-09-15,"DOA","return",0
"56530",2017-09-08,2017-07-06,"Stray","return",0
"56531",2017-09-08,2017-07-06,"Stray","return",0
"56532",2017-09-08,2017-07-06,"Stray","return",0
"56533",2017-09-08,2017-07-06,"Stray","return",0
"56540",2017-07-25,2017-07-15,"Stray","return",0
"56541",2017-09-06,2017-07-15,"Stray","return",0
"56544",2017-07-28,2017-07-27,"Incompatible with owner lifestyle","return",0
"56547",2017-08-02,2017-07-14,"Stray","return",0
"56548",2017-08-15,2017-07-14,"Stray","return",0
"56549",2017-08-15,2017-07-14,"Stray","return",0
"56550",2017-08-15,2017-07-14,"Stray","return",0
"56551",2017-12-28,2017-07-14,"Stray","return",0
"56552",2017-07-09,2017-06-30,"Stray","return",0
"56552",2017-07-11,2017-07-10,"Stray","return",0
"56553",2017-09-20,2017-07-13,"Stray","return",0
"56553",2018-09-12,2017-09-20,"Unsuitable Accommodation","return",0
"56560",2017-09-03,2017-08-02,"Stray","return",0
"56560",2017-09-09,2017-09-03,"Stray","return",0
"56560",2017-09-29,2017-09-09,"Biting","return",0
"56560",2018-01-26,2017-10-06,"Stray","return",0
"56563",2018-08-18,2017-07-10,"Stray","return",0
"56563",2019-06-07,2018-08-20,"Stray","return",0
"56572",2017-07-29,2017-07-18,"Incompatible with owner lifestyle","return",0
"56580",2017-08-01,2017-07-13,"Stray","return",0
"56581",2017-08-01,2017-07-15,"Stray","return",0
"56581",2017-11-28,2017-10-02,"Biting","return",0
"56582",2017-08-19,2017-08-10,"Stray","return",0
"56593",2017-07-17,2017-07-17,"Incompatible with owner lifestyle","return",0
"56602",2017-07-22,2017-07-18,"Stray","return",0
"56603",2019-03-06,2017-07-13,"Stray","return",0
"56604",2018-02-04,2017-07-13,"Stray","return",0
"56605",2018-02-18,2017-07-13,"Stray","return",0
"56607",2017-08-08,2017-07-18,"Stray","return",0
"56608",2017-08-08,2017-07-18,"Stray","return",0
"56608",2019-08-26,2017-08-16,"Return adopt - lifestyle issue","return",0
"56609",2017-08-08,2017-07-18,"Stray","return",0
"56609",2019-01-19,2017-08-13,"Behavioral Issues","return",0
"56610",2017-08-08,2017-07-18,"Stray","return",0
"56612",2018-11-03,2017-09-01,"Stray","return",0
"56613",2017-07-28,2017-07-19,"Stray","return",0
"56614",2017-08-08,2017-07-26,"Stray","return",0
"56622",2017-08-02,2017-07-15,"Stray","return",0
"56623",2017-08-02,2017-07-15,"Stray","return",0
"56624",2017-10-22,2017-09-07,"Stray","return",0
"56628",2017-08-14,2017-07-20,"Stray","return",0
"56629",2017-08-16,2017-07-20,"Stray","return",0
"56630",2017-08-14,2017-07-20,"Stray","return",0
"56631",2017-08-16,2017-07-20,"Stray","return",0
"56632",2017-12-09,2017-08-04,"Incompatible with owner lifestyle","return",0
"56641",2017-08-29,2017-07-22,"Stray","return",0
"56642",2017-08-24,2017-07-22,"Stray","return",0
"56645",2017-08-24,2017-07-19,"Landlord issues","return",0
"56645",2020-01-10,2017-10-13,"Incompatible with owner lifestyle","return",0
"56645",2020-01-23,2020-01-21,"Return adopt - lifestyle issue","return",0
"56647",2017-08-08,2017-07-21,"Incompatible with owner lifestyle","return",0
"56647",2018-05-03,2017-08-08,"Police Assist","return",0
"56650",2017-09-03,2017-08-15,"Stray","return",0
"56672",2017-08-12,2017-08-01,"Stray","return",0
"56672",2017-12-23,2017-08-21,"Stray","return",0
"56672",2018-08-22,2017-12-27,"Stray","return",0
"56682",2017-08-01,2017-07-18,"Stray","return",0
"56682",2017-08-10,2017-08-02,"Stray","return",0
"56682",2017-10-16,2017-08-10,"Stray","return",0
"56687",2017-08-05,2017-07-19,"Stray","return",0
"56687",2017-09-09,2017-08-05,"Stray","return",0
"56695",2018-01-13,2017-09-21,"Stray","return",0
"56696",2017-10-25,2017-08-29,"Incompatible with owner lifestyle","return",0
"56700",2017-08-07,2017-07-29,"Incompatible with owner lifestyle","return",0
"56706",2018-10-10,2017-07-29,"Stray","return",0
"56710",2017-10-17,2017-07-21,"Stray","return",0
"56710",2017-10-28,2017-10-20,"Allergies","return",0
"56711",2017-10-17,2017-07-21,"Stray","return",0
"56717",2017-08-09,2017-07-26,"Stray","return",0
"56718",2017-09-06,2017-07-22,"Stray","return",0
"56719",2017-09-06,2017-07-22,"Stray","return",0
"56720",2017-08-24,2017-07-22,"Stray","return",0
"56721",2017-08-29,2017-07-22,"Stray","return",0
"56722",2017-09-06,2017-07-22,"Stray","return",0
"56723",2017-08-05,2017-07-22,"Stray","return",0
"56726",2017-09-14,2017-07-22,"Stray","return",0
"56727",2017-08-01,2017-07-22,"Landlord issues","return",0
"56727",2017-08-09,2017-08-06,"Incompatible with owner lifestyle","return",0
"56728",2017-10-04,2017-07-26,"Stray","return",0
"56729",2017-11-22,2017-07-28,"Stray","return",0
"56734",2017-09-07,2017-07-26,"Stray","return",0
"56743",2017-10-14,2017-07-26,"Stray","return",0
"56746",2017-08-26,2017-08-12,"Stray","return",0
"56746",2017-09-21,2017-09-01,"Stray","return",0
"56747",2017-08-26,2017-08-12,"Stray","return",0
"56747",2017-09-21,2017-09-01,"Stray","return",0
"56748",2017-08-26,2017-08-12,"Stray","return",0
"56748",2017-09-21,2017-09-01,"Stray","return",0
"56749",2017-09-06,2017-08-09,"Stray","return",0
"56750",2017-08-26,2017-08-12,"Stray","return",0
"56750",2017-09-21,2017-09-01,"Stray","return",0
"56751",2017-09-07,2017-08-09,"Stray","return",0
"56752",2017-09-07,2017-08-09,"Stray","return",0
"56753",2017-08-22,2017-08-09,"Stray","return",0
"56754",2017-08-18,2017-08-09,"Stray","return",0
"56754",2017-08-30,2017-08-20,"Stray","return",0
"56755",2017-08-22,2017-08-09,"Stray","return",0
"56772",2017-08-22,2017-08-09,"Stray","return",0
"56787",2019-07-05,2017-07-26,"Stray","return",0
"56794",2017-09-08,2017-08-26,"Stray","return",0
"56795",2017-09-08,2017-08-26,"Stray","return",0
"56796",2017-09-08,2017-08-26,"Stray","return",0
"56801",2017-10-14,2017-07-26,"Stray","return",0
"56802",2017-10-13,2017-07-26,"Stray","return",0
"56803",2017-10-08,2017-07-26,"Stray","return",0
"56804",2017-10-14,2017-07-26,"Stray","return",0
"56805",2018-07-17,2017-08-08,"Biting","return",0
"56805",2019-06-27,2018-07-30,"Biting","return",0
"56810",2017-08-27,2017-08-01,"Stray","return",0
"56815",2017-08-10,2017-07-28,"Stray","return",0
"56816",2017-08-10,2017-07-28,"Stray","return",0
"56816",2017-09-09,2017-08-26,"Stray","return",0
"56817",2017-08-10,2017-07-28,"Stray","return",0
"56817",2017-09-09,2017-08-26,"Stray","return",0
"56818",2017-08-10,2017-07-28,"Stray","return",0
"56818",2017-09-09,2017-08-26,"Stray","return",0
"56825",2017-08-08,2017-08-02,"Stray","return",0
"56827",2017-08-11,2017-08-01,"Police Assist","return",0
"56828",2018-01-01,2017-07-28,"Stray","return",0
"56828",2018-01-25,2018-01-02,"Stray","return",0
"56828",2018-02-22,2018-01-26,"Sick/Injured","return",0
"56828",2019-10-18,2018-03-02,"Police Assist","return",0
"56828",2019-11-21,2019-11-19,"Stray","return",0
"56834",2017-09-21,2017-09-08,"Biting","return",0
"56834",2017-11-11,2017-10-03,"Incompatible with owner lifestyle","return",0
"56834",2017-12-29,2017-12-01,"Incompatible with owner lifestyle","return",0
"56839",2017-09-28,2017-08-17,"Stray","return",0
"56841",2017-09-01,2017-08-10,"Incompatible with owner lifestyle","return",0
"56849",2017-11-17,2017-09-08,"Stray","return",0
"56850",2019-04-25,2017-09-19,"Moving","return",0
"56855",2018-05-26,2017-08-10,"Stray","return",0
"56856",2017-08-25,2017-08-11,"Biting","return",0
"56856",2017-09-05,2017-09-05,"Owner requested Euthanasia","return",0
"56881",2017-10-01,2017-08-16,"Stray","return",0
"56881",2017-11-07,2017-10-01,"Stray","return",0
"56884",2017-09-05,2017-08-12,"Biting","return",0
"56908",2017-08-28,2017-08-05,"Stray","return",0
"56911",2017-08-28,2017-08-05,"Stray","return",0
"56916",2017-08-22,2017-08-09,"Stray","return",0
"56917",2017-08-30,2017-08-09,"Stray","return",0
"56918",2017-08-30,2017-08-09,"Stray","return",0
"56919",2017-08-31,2017-08-09,"Stray","return",0
"56931",2017-08-29,2017-08-12,"Stray","return",0
"56932",2017-08-16,2017-08-12,"Stray","return",0
"56933",2017-08-29,2017-08-12,"Stray","return",0
"56934",2017-08-29,2017-08-12,"Stray","return",0
"56937",2017-10-21,2017-08-14,"Incompatible with owner lifestyle","return",0
"56937",2018-02-02,2017-12-20,"Rabies Monitoring","return",0
"56940",2017-09-05,2017-08-28,"Stray","return",0
"56942",2017-09-06,2017-08-12,"Stray","return",0
"56944",2017-09-26,2017-08-12,"Stray","return",0
"56946",2017-09-26,2017-08-12,"Stray","return",0
"56947",2017-09-26,2017-08-12,"Stray","return",0
"56948",2017-10-16,2017-08-08,"Stray","return",0
"56948",2018-03-21,2017-10-20,"Stray","return",0
"56952",2017-09-13,2017-08-20,"Incompatible with owner lifestyle","return",0
"56954",2018-06-01,2017-08-30,"Unsuitable Accommodation","return",0
"56958",2017-10-01,2017-08-07,"Stray","return",0
"56959",2017-12-07,2017-08-11,"Stray","return",0
"56960",2017-08-10,2017-08-10,"Incompatible with owner lifestyle","return",0
"56960",2017-08-12,2017-08-11,"Stray","return",0
"56962",2017-10-16,2017-08-10,"Stray","return",0
"56962",2017-08-10,2017-08-10,"Incompatible with owner lifestyle","return",0
"56965",2017-09-11,2017-08-26,"Stray","return",0
"56965",2017-10-12,2017-09-15,"Stray","return",0
"56967",2017-09-02,2017-08-15,"Stray","return",0
"56973",2017-09-02,2017-08-15,"Stray","return",0
"56980",2018-11-08,2017-08-17,"Incompatible with owner lifestyle","return",0
"56983",2017-09-01,2017-09-01,"Incompatible with owner lifestyle","return",0
"56983",2017-09-16,2017-09-08,"Moving","return",0
"56987",2017-12-16,2017-08-18,"Stray","return",0
"56992",2018-08-20,2017-08-28,"Stray","return",0
"56993",2017-08-11,2017-08-10,"Stray","return",0
"56993",2017-09-13,2017-08-18,"Stray","return",0
"56997",2019-04-10,2017-08-28,"Stray","return",0
"57000",2017-09-13,2017-08-18,"Stray","return",0
"57001",2017-09-13,2017-08-18,"Stray","return",0
"57002",2017-09-13,2017-08-18,"Stray","return",0
"57004",2017-09-13,2017-08-18,"Stray","return",0
"57013",2017-11-01,2017-08-26,"Stray","return",0
"57016",2017-10-03,2017-08-13,"Stray","return",0
"57017",2017-08-22,2017-08-21,"Police Assist","return",0
"57017",2017-09-10,2017-08-22,"Stray","return",0
"57025",2019-01-25,2017-09-13,"Incompatible with owner lifestyle","return",0
"57025",2019-03-13,2019-01-30,"Stray","return",0
"57026",2017-08-28,2017-08-14,"Stray","return",0
"57033",2017-09-15,2017-08-25,"Stray","return",0
"57045",2019-01-09,2017-08-15,"Abuse/ neglect","return",0
"57045",2019-02-13,2019-01-15,"Stray","return",0
"57055",2017-08-26,2017-08-25,"Incompatible with owner lifestyle","return",0
"57055",2017-09-01,2017-08-28,"Biting","return",0
"57062",2017-10-28,2017-08-25,"Stray","return",0
"57062",2017-12-11,2017-11-02,"Incompatible with owner lifestyle","return",0
"57064",2017-10-28,2017-08-25,"Stray","return",0
"57065",2017-09-01,2017-08-20,"Stray","return",0
"57065",2017-09-05,2017-09-01,"Stray","return",0
"57065",2017-09-26,2017-09-05,"Stray","return",0
"57070",2017-10-20,2017-09-21,"Incompatible with owner lifestyle","return",0
"57084",2017-12-26,2017-09-02,"Stray","return",0
"57085",2017-12-19,2017-09-02,"Stray","return",0
"57086",2017-12-19,2017-09-02,"Stray","return",0
"57092",2017-11-20,2017-09-16,"Stray","return",0
"57092",2018-03-11,2017-11-25,"Stray","return",0
"57095",2017-08-31,2017-08-19,"Stray","return",0
"57096",2017-10-12,2017-08-19,"Stray","return",0
"57097",2017-10-12,2017-08-19,"Stray","return",0
"57098",2017-09-29,2017-08-19,"Stray","return",0
"57099",2017-09-29,2017-08-19,"Stray","return",0
"57107",2020-01-22,2017-09-26,"DOA","return",0
"57110",2017-09-25,2017-09-06,"Stray","return",0
"57111",2017-10-31,2017-09-20,"Incompatible with owner lifestyle","return",0
"57111",2018-05-16,2017-11-14,"Stray","return",0
"57111",2018-05-31,2018-05-16,"Incompatible with owner lifestyle","return",0
"57112",2018-05-14,2017-09-22,"Moving","return",0
"57124",2017-09-16,2017-09-01,"DOA","return",0
"57129",2017-10-01,2017-08-16,"Stray","return",0
"57129",2017-10-16,2017-10-01,"Stray","return",0
"57130",2017-10-01,2017-08-16,"Stray","return",0
"57130",2017-10-20,2017-10-01,"Stray","return",0
"57131",2017-10-01,2017-08-16,"Stray","return",0
"57131",2017-10-21,2017-10-01,"Stray","return",0
"57132",2017-10-01,2017-08-16,"Stray","return",0
"57132",2017-10-17,2017-10-01,"Stray","return",0
"57132",2019-06-20,2017-10-18,"Stray","return",0
"57132",2020-02-16,2019-06-20,"Stray","return",0
"57133",2017-10-01,2017-08-16,"Stray","return",0
"57133",2017-10-23,2017-10-01,"Stray","return",0
"57134",2017-10-01,2017-08-16,"Stray","return",0
"57134",2017-10-17,2017-10-01,"Stray","return",0
"57134",2017-10-21,2017-10-18,"Stray","return",0
"57140",2018-01-16,2017-09-25,"Stray","return",0
"57142",2017-09-29,2017-09-02,"Stray","return",0
"57146",2017-08-28,2017-08-27,"Stray","return",0
"57146",2017-09-06,2017-08-29,"Stray","return",0
"57146",2017-09-14,2017-09-13,"Stray","return",0
"57147",2017-09-14,2017-09-13,"Stray","return",0
"57148",2017-09-14,2017-09-13,"Stray","return",0
"57157",2017-10-03,2017-08-23,"Stray","return",0
"57159",2017-10-11,2017-09-02,"Stray","return",0
"57159",2017-11-15,2017-10-11,"Stray","return",0
"57160",2017-11-02,2017-09-02,"Stray","return",0
"57160",2017-11-14,2017-11-02,"Stray","return",0
"57161",2017-11-02,2017-09-02,"Stray","return",0
"57161",2017-11-14,2017-11-02,"Stray","return",0
"57162",2017-11-02,2017-09-02,"Stray","return",0
"57162",2017-11-15,2017-11-02,"Stray","return",0
"57167",2017-12-05,2017-09-01,"Stray","return",0
"57167",2018-01-30,2017-12-05,"Incompatible with owner lifestyle","return",0
"57180",2017-10-22,2017-09-06,"Incompatible with owner lifestyle","return",0
"57190",2019-08-06,2017-08-27,"Moving","return",0
"57195",2017-09-03,2017-08-29,"Stray","return",0
"57195",2017-09-13,2017-09-03,"Stray","return",0
"57195",2019-07-27,2017-09-13,"Stray","return",0
"57195",2019-10-12,2019-07-27,"Stray","return",0
"57195",2019-10-12,2019-10-12,"Incompatible with owner lifestyle","return",0
"57197",2017-10-11,2017-08-28,"Stray","return",0
"57200",2017-10-11,2017-09-03,"Stray","return",0
"57200",2017-11-15,2017-10-11,"Stray","return",0
"57201",2017-09-15,2017-08-28,"Stray","return",0
"57212",2017-09-18,2017-09-07,"Stray","return",0
"57213",2017-10-16,2017-09-07,"Stray","return",0
"57213",2018-02-24,2017-12-23,"Stray","return",0
"57214",2017-11-01,2017-09-07,"Stray","return",0
"57215",2017-11-01,2017-09-07,"Stray","return",0
"57216",2017-10-01,2017-09-07,"Stray","return",0
"57217",2018-03-20,2017-09-07,"Stray","return",0
"57218",2017-10-01,2017-09-07,"Stray","return",0
"57223",2017-09-06,2017-09-03,"Incompatible with owner lifestyle","return",0
"57235",2017-11-14,2017-09-06,"Stray","return",0
"57236",2017-11-14,2017-09-06,"Stray","return",0
"57237",2017-11-14,2017-09-06,"Stray","return",0
"57238",2017-11-14,2017-09-06,"Stray","return",0
"57239",2017-11-14,2017-09-06,"Stray","return",0
"57245",2017-10-03,2017-09-02,"Stray","return",0
"57246",2017-10-03,2017-09-02,"Stray","return",0
"57247",2017-10-04,2017-09-02,"Stray","return",0
"57248",2017-10-03,2017-09-02,"Stray","return",0
"57249",2017-10-03,2017-09-02,"Stray","return",0
"57250",2018-12-17,2017-09-02,"Stray","return",0
"57251",2017-10-19,2017-10-02,"Stray","return",0
"57251",2017-10-28,2017-10-24,"Stray","return",0
"57260",2018-03-06,2017-09-19,"Incompatible with owner lifestyle","return",0
"57261",2018-03-06,2017-09-19,"Incompatible with owner lifestyle","return",0
"57266",2018-03-06,2017-09-19,"Incompatible with owner lifestyle","return",0
"57269",2017-09-26,2017-09-10,"Stray","return",0
"57270",2017-09-26,2017-09-10,"Stray","return",0
"57276",2017-12-05,2017-09-03,"Stray","return",0
"57277",2017-12-05,2017-09-03,"Stray","return",0
"57278",2017-09-25,2017-09-09,"Stray","return",0
"57278",2018-05-06,2017-09-27,"Stray","return",0
"57278",2018-05-10,2018-05-06,"Stray","return",0
"57280",2018-12-07,2017-09-05,"Stray","return",0
"57281",2017-09-19,2017-09-19,"Landlord issues","return",0
"57285",2018-04-03,2017-09-09,"Incompatible with owner lifestyle","return",0
"57288",2018-04-17,2017-09-17,"Owner requested Euthanasia","return",0
