"id","intakedate","movementdate","returndate","returnedreason"
"58814",2018-02-23,2018-03-10,2018-03-12,"Stray"
"58816",2018-02-24,2018-03-04,2018-04-14,"Incompatible with owner lifestyle"
"58819",2018-02-25,2018-03-03,2018-03-17,"Stray"
"58820",2018-02-25,2018-03-03,2018-03-17,"Stray"
"58821",2018-02-25,2018-03-06,2019-02-22,"Stray"
"58822",2018-02-25,2018-04-13,2018-05-04,"Stray"
"58823",2018-02-26,2018-03-09,2019-04-22,"Incompatible with owner lifestyle"
"58828",2018-02-26,2018-03-02,2018-08-28,"Stray"
"58828",2018-02-26,2018-09-02,2018-09-02,"Incompatible with owner lifestyle"
"58829",2018-02-26,2018-02-28,2018-05-18,"Stray"
"58834",2018-02-27,2018-03-17,2018-03-20,"Stray"
"58834",2018-02-27,2018-03-20,2018-04-12,"Biting"
"58834",2018-02-27,2018-05-09,2018-05-18,"Incompatible with owner lifestyle"
"58835",2018-02-27,2018-03-14,2018-03-22,"Stray"
"58836",2018-02-27,2018-03-12,2020-01-25,"Incompatible with other pets"
"58837",2018-02-27,2018-03-10,2018-04-17,"Incompatible with owner lifestyle"
"58837",2018-02-27,2018-04-24,2019-04-24,"Stray"
"58837",2018-02-27,2019-06-01,2019-06-11,"Stray"
"58846",2018-02-28,2018-03-02,2018-03-12,"Stray"
"58847",2018-02-28,2018-03-14,2018-05-01,"Rabies Monitoring"
"58848",2018-02-28,2018-03-02,2018-03-06,"Stray"
"58850",2018-02-28,2018-03-24,2018-03-26,"Stray"
"58850",2018-02-28,2018-03-26,2018-03-28,"Stray"
"58856",2018-03-01,2018-03-02,2018-03-15,"Stray"
"58857",2018-03-01,2018-03-02,2018-10-01,"Police Assist"
"58860",2018-03-01,2018-03-06,2018-08-15,"Biting"
"58861",2018-03-01,2018-03-06,2018-08-15,"Stray"
"58862",2018-03-01,2018-03-06,2018-03-06,"Incompatible with owner lifestyle"
"58862",2018-03-01,2018-03-13,2018-10-10,"Moving"
"58862",2018-03-01,2018-10-28,2018-10-30,"Stray"
"58863",2018-03-01,2018-03-06,2018-03-06,"Incompatible with owner lifestyle"
"58863",2018-03-01,2018-03-09,2019-03-25,"Incompatible with owner lifestyle"
"58863",2018-03-01,2019-04-08,2019-12-02,"Return Adopt - Other"
"58864",2018-03-01,2018-03-06,2018-03-06,"Incompatible with owner lifestyle"
"58871",2018-03-03,2018-06-30,2018-08-24,"Stray"
"58873",2018-03-03,2018-03-12,2018-03-31,"Stray"
"58875",2018-03-03,2018-03-18,2018-08-28,"Police Assist"
"58875",2018-03-03,2018-08-31,2018-08-31,"Unsuitable Accommodation"
"58882",2018-03-05,2018-03-17,2018-03-21,"Stray"
"58920",2018-03-10,2018-03-21,2018-03-22,"Stray"
"58920",2018-03-10,2018-03-31,2018-04-14,"Stray"
"58921",2018-03-10,2018-03-26,2018-04-21,"Stray"
"58921",2018-03-10,2018-04-21,2018-07-13,"Incompatible with owner lifestyle"
"58921",2018-03-10,2018-07-16,2019-04-09,"Incompatible with owner lifestyle"
"58946",2018-03-12,2018-03-20,2018-03-26,"Allergies"
"58978",2018-03-17,2018-04-05,2018-04-14,"Stray"
"58983",2018-03-17,2018-03-20,2018-03-20,"Unable to Afford"
"58983",2018-03-17,2018-03-20,2018-05-06,"Stray"
"58983",2018-03-17,2018-03-20,2018-03-20,"Stray"
"58984",2018-03-17,2018-03-20,2018-03-20,"Stray"
"58984",2018-03-17,2018-03-20,2018-05-06,"Stray"
"58984",2018-03-17,2018-03-20,2018-03-20,"Unable to Afford"
"58985",2018-03-17,2018-03-20,2018-05-06,"Stray"
"58985",2018-03-17,2018-03-20,2018-03-20,"Stray"
"58985",2018-03-17,2018-03-20,2018-03-20,"Unable to Afford"
"58985",2018-03-17,2018-05-11,2018-06-04,"Stray"
"58986",2018-03-17,2018-03-20,2018-05-06,"Stray"
"58986",2018-03-17,2018-03-20,2018-03-20,"Stray"
"58986",2018-03-17,2018-03-20,2018-03-20,"Unable to Afford"
"58987",2018-03-17,2018-03-20,2018-05-06,"Stray"
"58988",2018-03-17,2018-03-17,2018-05-30,"Stray"
"58991",2018-03-18,2018-03-28,2018-04-04,"Incompatible with owner lifestyle"
"58995",2018-03-19,2018-03-24,2018-04-11,"Stray"
"58996",2018-03-19,2018-03-24,2018-03-31,"Stray"
"58998",2018-03-19,2018-03-23,2018-04-07,"Incompatible with owner lifestyle"
"58999",2018-03-19,2018-03-23,2018-04-20,"Stray"
"59006",2018-03-20,2018-04-03,2018-04-14,"Stray"
"59012",2018-03-22,2018-04-03,2018-10-16,"Moving"
"59017",2018-03-22,2018-03-23,2018-05-02,"Incompatible with owner lifestyle"
"59018",2018-03-22,2018-03-22,2018-05-18,"Stray"
"59019",2018-03-22,2018-03-22,2018-05-18,"Stray"
"59020",2018-03-22,2018-03-22,2018-05-18,"Stray"
"59021",2018-03-22,2018-03-22,2018-05-18,"Stray"
"59022",2018-03-22,2018-03-22,2018-05-18,"Stray"
"59026",2018-03-23,2018-04-14,2019-04-14,"Stray"
"59030",2018-03-23,2018-04-02,2018-06-20,"Stray"
"59031",2018-03-24,2018-03-28,2018-06-06,"Stray"
"59032",2018-03-24,2018-04-03,2018-04-14,"Stray"
"59033",2018-03-24,2018-03-27,2018-03-28,"Stray"
"59034",2018-03-24,2018-03-27,2018-04-30,"Stray"
"59034",2018-03-24,2018-04-30,2018-05-29,"Stray"
"59035",2018-03-24,2018-03-27,2018-04-30,"Stray"
"59035",2018-03-24,2018-04-30,2018-05-29,"Stray"
"59036",2018-03-24,2018-03-27,2018-04-30,"Stray"
"59036",2018-03-24,2018-04-30,2018-05-29,"Stray"
"59037",2018-03-24,2018-04-03,2019-08-30,"Landlord issues"
"59042",2018-03-25,2018-03-27,2018-04-24,"Incompatible with owner lifestyle"
"59059",2018-03-28,2018-03-31,2018-05-10,"Stray"
"59067",2018-03-31,2018-04-13,2018-05-01,"Stray"
"59076",2018-04-02,2018-04-12,2019-01-08,"Transfer from Other Shelter"
"59080",2018-04-03,2018-04-12,2018-12-27,"Incompatible with owner lifestyle"
"59093",2018-04-05,2018-03-31,2018-05-30,"Stray"
"59094",2018-04-05,2018-03-31,2018-05-30,"Stray"
"59095",2018-04-05,2018-04-05,2018-05-30,"Stray"
"59095",2018-04-05,2018-06-01,2018-06-13,"Incompatible with owner lifestyle"
"59098",2018-04-06,2018-04-17,2019-12-30,"Incompatible with other pets"
"59099",2018-03-24,2018-03-28,2018-06-06,"Stray"
"59100",2018-03-24,2018-03-28,2018-06-06,"Stray"
"59101",2018-03-24,2018-03-28,2018-06-06,"Stray"
"59102",2018-03-24,2018-06-08,2018-06-12,"Stray"
"59103",2018-04-06,2018-04-12,2018-04-15,"Incompatible with owner lifestyle"
"59106",2018-04-06,2018-04-06,2018-04-06,"Incompatible with owner lifestyle"
"59117",2018-04-07,2018-04-11,2018-07-02,"Incompatible with owner lifestyle"
"59131",2018-04-08,2018-05-04,2018-05-05,"Stray"
"59135",2018-04-09,2018-04-10,2018-05-18,"Incompatible with owner lifestyle"
"59136",2018-04-09,2018-04-10,2018-05-18,"Incompatible with owner lifestyle"
"59141",2018-04-09,2018-05-05,2018-05-17,"Incompatible with owner lifestyle"
"59143",2018-04-09,2018-05-11,2018-05-13,"Moving"
"59160",2018-04-12,2018-04-28,2018-04-29,"Stray"
"59166",2018-04-13,2018-04-21,2018-09-01,"Stray"
"59167",2018-04-13,2018-04-21,2018-07-24,"Stray"
"59167",2018-04-13,2018-07-24,2018-08-01,"Stray"
"59168",2018-04-13,2018-04-21,2018-08-01,"Stray"
"59169",2018-04-13,2018-04-21,2018-07-24,"Stray"
"59169",2018-04-13,2018-07-24,2018-08-01,"Stray"
"59169",2018-04-13,2018-08-07,2019-05-14,"Stray"
"59196",2018-04-17,2018-05-30,2018-06-23,"Stray"
"59202",2018-04-18,2018-04-28,2018-04-30,"Incompatible with owner lifestyle"
"59207",2018-04-19,2018-04-19,2018-04-29,"Stray"
"59210",2018-04-19,2018-04-19,2018-05-03,"Stray"
"59211",2018-04-19,2018-04-19,2018-05-02,"Stray"
"59212",2018-04-19,2018-05-17,2018-05-21,"Incompatible with owner lifestyle"
"59214",2018-04-19,2018-05-04,2018-05-30,"Incompatible with owner lifestyle"
"59214",2018-04-19,2018-07-27,2018-08-08,"Sick/Injured"
"59217",2018-04-20,2018-04-23,2018-04-23,"Owner Deceased"
"59221",2018-04-20,2018-04-26,2018-06-30,"Stray"
"59221",2018-04-20,2018-06-30,2018-07-01,"Biting"
"59221",2018-04-20,2018-07-01,2018-07-25,"Stray"
"59222",2018-04-20,2018-04-25,2019-07-19,"Owner requested Euthanasia"
"59224",2018-04-20,2018-05-04,2018-08-10,"Stray"
"59230",2018-04-21,2018-04-21,2018-05-22,"Stray"
"59231",2018-04-21,2018-04-21,2018-05-22,"Stray"
"59232",2018-04-21,2018-04-21,2018-05-22,"Stray"
"59232",2018-04-21,2018-05-26,2018-05-26,"Allergies"
"59233",2018-04-21,2018-04-21,2018-05-22,"Stray"
"59234",2018-04-21,2018-04-21,2018-05-22,"Stray"
"59235",2018-04-21,2018-05-13,2018-08-30,"Landlord issues"
"59237",2018-04-21,2018-04-29,2018-04-29,"Stray"
"59237",2018-04-21,2018-05-13,2018-06-13,"Stray"
"59242",2018-04-22,2018-04-29,2018-05-14,"Stray"
"59245",2018-04-23,2018-05-10,2018-06-05,"Incompatible with owner lifestyle"
"59251",2018-04-23,2018-05-04,2018-05-13,"Incompatible with owner lifestyle"
"59251",2018-04-23,2018-05-18,2018-06-12,"Incompatible with owner lifestyle"
"59257",2018-04-24,2018-04-24,2019-04-22,"Stray"
"59264",2018-04-25,2018-05-26,2018-10-06,"Stray"
"59264",2018-04-25,2018-10-08,2018-10-08,"Unsuitable Accommodation"
"59269",2018-04-26,2018-04-27,2018-05-11,"Stray"
"59273",2018-04-26,2018-04-27,2018-06-14,"Stray"
"59274",2018-04-26,2018-04-27,2018-06-13,"Stray"
"59280",2018-04-27,2018-05-19,2018-06-21,"Stray"
"59281",2018-04-27,2018-05-19,2018-06-21,"Stray"
"59282",2018-04-27,2018-05-19,2018-06-21,"Stray"
"59283",2018-04-27,2018-05-19,2018-06-21,"Stray"
"59291",2018-04-27,2018-05-15,2018-09-18,"Incompatible with owner lifestyle"
"59300",2018-04-28,2018-07-18,2018-07-21,"Stray"
"59302",2018-04-28,2018-05-05,2018-07-13,"Stray"
"59307",2018-04-30,2018-04-30,2018-07-10,"Stray"
"59319",2018-05-01,2018-05-26,2018-09-01,"Stray"
"59321",2018-05-01,2018-05-03,2018-08-07,"Police Assist"
"59324",2018-05-01,2018-05-01,2018-05-13,"Stray"
"59325",2018-05-01,2018-05-01,2018-05-13,"Stray"
"59328",2018-05-01,2018-05-01,2018-07-10,"Stray"
"59329",2018-05-01,2018-05-01,2018-06-24,"Stray"
"59330",2018-05-01,2018-05-02,2018-05-07,"Stray"
"59334",2018-05-02,2018-07-22,2018-09-16,"Stray"
"59343",2018-05-03,2018-05-04,2018-06-04,"Stray"
"59344",2018-05-03,2018-05-04,2018-06-12,"Stray"
"59345",2018-05-03,2018-05-04,2018-06-12,"Stray"
"59346",2018-05-03,2018-05-04,2018-06-12,"Stray"
"59347",2018-05-03,2018-05-04,2018-06-12,"Stray"
"59349",2018-05-03,2018-05-04,2018-06-26,"Stray"
"59350",2018-05-03,2018-05-04,2018-05-20,"Stray"
"59350",2018-05-03,2018-05-22,2018-06-19,"Stray"
"59354",2018-05-04,2018-06-02,2018-06-03,"Stray"
"59382",2018-05-05,2018-05-05,2018-05-25,"Stray"
"59382",2018-05-05,2018-05-29,2018-06-08,"Stray"
"59385",2018-05-05,2018-05-10,2018-06-06,"Stray"
"59385",2018-05-05,2018-06-08,2018-11-17,"Allergies"
"59386",2018-05-05,2018-05-10,2018-06-06,"Stray"
"59387",2018-05-05,2018-05-10,2018-06-06,"Stray"
"59388",2018-05-05,2018-05-10,2018-06-06,"Stray"
"59406",2018-05-07,2018-05-17,2018-05-21,"Stray"
"59406",2018-05-07,2018-05-21,2018-06-05,"Stray"
"59406",2018-05-07,2018-06-05,2019-09-28,"Stray"
"59408",2018-05-07,2018-05-18,2018-05-19,"Incompatible with owner lifestyle"
"59415",2018-05-07,2018-06-12,2018-06-15,"Stray"
"59417",2018-05-07,2018-05-18,2018-05-25,"Incompatible with owner lifestyle"
"59417",2018-05-07,2018-06-16,2018-06-23,"Stray"
"59418",2018-05-07,2018-05-18,2018-05-29,"Incompatible with owner lifestyle"
"59418",2018-05-07,2018-06-16,2018-06-23,"Stray"
"59419",2018-05-07,2018-05-22,2018-06-12,"Stray"
"59436",2018-05-09,2018-05-09,2018-06-06,"Stray"
"59436",2018-05-09,2018-06-06,2018-09-27,"Stray"
"59436",2018-05-09,2018-09-28,2018-11-08,"Stray"
"59436",2018-05-09,2018-11-09,2018-12-06,"Stray"
"59436",2018-05-09,2018-12-06,2018-12-10,"Stray"
"59437",2018-05-09,2018-06-02,2018-07-03,"Moving"
"59437",2018-05-09,2018-07-14,2018-12-17,"Incompatible with owner lifestyle"
"59437",2018-05-09,2019-01-24,2019-02-22,"Stray"
"59443",2018-05-10,2018-05-12,2018-06-05,"Stray"
"59444",2018-05-10,2018-05-12,2018-06-05,"Stray"
"59444",2018-05-10,2018-06-08,2018-11-17,"Allergies"
"59445",2018-05-10,2018-05-12,2018-06-05,"Stray"
"59447",2018-05-10,2018-05-10,2018-07-03,"Stray"
"59448",2018-05-10,2018-05-11,2018-10-04,"Stray"
"59465",2018-05-11,2018-05-11,2018-05-12,"Stray"
"59465",2018-05-11,2018-05-12,2018-06-12,"Stray"
"59466",2018-05-11,2018-05-11,2018-05-12,"Stray"
"59466",2018-05-11,2018-05-12,2018-06-12,"Stray"
"59467",2018-05-11,2018-05-11,2018-05-12,"Stray"
"59467",2018-05-11,2018-05-12,2018-06-12,"Stray"
"59472",2018-05-12,2018-05-21,2019-03-30,"Incompatible with other pets"
"59472",2018-05-12,2019-06-18,2019-07-19,"Stray"
"59473",2018-05-12,2018-05-13,2018-07-17,"Stray"
"59474",2018-05-12,2018-05-13,2018-07-17,"Stray"
"59475",2018-05-12,2018-05-13,2018-07-17,"Stray"
"59476",2018-05-12,2018-05-13,2018-07-17,"Stray"
"59476",2018-05-12,2018-07-18,2018-07-20,"Stray"
"59480",2018-05-12,2018-05-19,2018-05-28,"Stray"
"59482",2018-05-13,2018-06-02,2019-04-08,"Stray"
"59482",2018-05-13,2019-05-03,2019-11-03,"Return Adopt - Behavior"
"59482",2018-05-13,2019-11-15,2019-12-22,"Return Adopt - Animal Health"
"59487",2018-05-14,2018-05-16,2018-05-31,"Stray"
"59490",2018-05-14,2018-05-15,2018-07-23,"Stray"
"59492",2018-05-14,2018-05-18,2018-06-25,"Stray"
"59493",2018-05-14,2018-05-18,2018-06-25,"Stray"
"59497",2018-05-13,2018-05-13,2018-07-14,"Stray"
"59498",2018-05-13,2018-05-13,2018-07-14,"Stray"
"59499",2018-05-13,2018-05-13,2018-07-14,"Stray"
"59500",2018-05-13,2018-05-13,2018-07-14,"Stray"
"59501",2018-05-13,2018-05-13,2018-07-14,"Stray"
"59503",2018-05-15,2018-05-18,2018-05-31,"Stray"
"59512",2018-05-16,2018-05-22,2018-06-19,"Stray"
"59514",2018-05-16,2018-05-16,2018-06-01,"Stray"
"59515",2018-05-16,2018-05-16,2018-05-17,"Stray"
"59518",2018-05-16,2018-06-05,2018-06-06,"Incompatible with owner lifestyle"
"59518",2018-05-16,2018-06-07,2018-06-27,"Stray"
"59520",2018-05-16,2018-06-07,2018-07-11,"Incompatible with owner lifestyle"
"59523",2018-05-16,2018-06-20,2018-06-29,"Stray"
"59525",2018-05-17,2018-07-17,2018-08-12,"Stray"
"59527",2018-05-17,2018-05-19,2018-06-27,"Stray"
"59527",2018-05-17,2018-06-27,2018-07-06,"Stray"
"59528",2018-05-17,2018-05-19,2018-06-27,"Stray"
"59528",2018-05-17,2018-06-27,2018-07-06,"Stray"
"59529",2018-05-17,2018-05-19,2018-06-27,"Stray"
"59529",2018-05-17,2018-06-27,2018-07-06,"Stray"
"59532",2018-05-18,2018-05-24,2018-07-03,"Stray"
"59532",2018-05-18,2018-07-20,2018-08-03,"Unsuitable Accommodation"
"59532",2018-05-18,2018-08-13,2019-04-09,"Return Adopt - Behavior"
"59534",2018-05-18,2018-05-24,2018-07-03,"Stray"
"59540",2018-05-18,2018-05-19,2018-05-28,"Stray"
"59551",2018-05-18,2018-05-20,2018-06-05,"Stray"
"59557",2018-05-18,2018-05-22,2018-06-26,"Unable to Afford"
"59562",2018-05-18,2018-05-20,2018-06-05,"Stray"
"59565",2018-05-19,2018-06-02,2019-05-15,"Stray"
"59565",2018-05-19,2019-05-15,2020-01-14,"Stray"
"59565",2018-05-19,2020-01-29,2020-02-03,"Stray"
"59569",2018-05-19,2018-05-19,2018-05-19,"Moving"
"59573",2018-05-20,2018-05-24,2018-07-03,"Stray"
"59574",2018-05-20,2018-05-22,2018-05-22,"Owner Deceased"
"59579",2018-05-21,2018-05-25,2018-06-08,"Stray"
"59580",2018-05-21,2018-05-25,2018-06-08,"Stray"
"59581",2018-05-21,2018-05-25,2018-06-08,"Stray"
"59582",2018-05-21,2018-05-25,2018-06-08,"Stray"
"59587",2018-05-21,2018-05-22,2018-06-19,"Stray"
"59588",2018-05-21,2018-05-22,2018-06-19,"Stray"
"59589",2018-05-22,2018-05-26,2018-07-02,"Stray"
"59590",2018-05-22,2018-05-26,2018-07-02,"Stray"
"59591",2018-05-22,2018-05-26,2018-07-02,"Stray"
"59591",2018-05-22,2018-07-03,2018-07-16,"Stray"
"59591",2018-05-22,2018-07-18,2018-08-15,"Stray"
"59592",2018-05-22,2018-05-26,2018-07-02,"Stray"
"59592",2018-05-22,2018-07-03,2018-07-16,"Stray"
"59592",2018-05-22,2018-07-18,2018-08-15,"Stray"
"59592",2018-05-22,2018-08-16,2018-09-18,"Stray"
"59593",2018-05-22,2018-05-26,2018-07-02,"Stray"
"59593",2018-05-22,2018-07-03,2018-07-09,"Stray"
"59593",2018-05-22,2018-07-14,2019-02-25,"Stray"
"59594",2018-05-22,2018-05-26,2018-07-02,"Stray"
"59594",2018-05-22,2018-07-03,2018-07-09,"Stray"
"59594",2018-05-22,2018-07-13,2018-11-27,"Stray"
"59598",2018-05-22,2018-05-23,2018-07-25,"Stray"
"59598",2018-05-22,2018-07-25,2018-08-02,"Stray"
"59600",2018-05-22,2018-05-23,2018-07-25,"Stray"
"59600",2018-05-22,2018-07-25,2018-08-02,"Stray"
"59601",2018-05-22,2018-05-23,2018-07-25,"Stray"
"59601",2018-05-22,2018-07-25,2018-08-02,"Stray"
"59602",2018-05-22,2018-05-23,2018-07-25,"Stray"
"59602",2018-05-22,2018-07-25,2018-08-02,"Stray"
"59605",2018-05-22,2018-05-22,2018-07-27,"Stray"
"59605",2018-05-22,2018-07-30,2018-08-08,"Stray"
"59606",2018-05-22,2018-05-22,2018-06-25,"Stray"
"59607",2018-05-22,2018-05-22,2018-07-13,"Stray"
"59608",2018-05-22,2018-05-22,2018-07-13,"Stray"
"59612",2018-05-23,2018-05-26,2019-05-06,"Abandoned"
"59612",2018-05-23,2019-05-09,2019-05-20,"Abandoned"
"59613",2018-05-23,2018-05-25,2018-05-30,"Stray"
"59614",2018-05-23,2018-05-25,2018-07-03,"Stray"
"59615",2018-05-23,2018-05-25,2018-07-03,"Stray"
"59622",2018-05-23,2018-05-26,2018-07-02,"Stray"
"59622",2018-05-23,2018-07-03,2018-07-09,"Stray"
"59622",2018-05-23,2018-07-13,2018-07-31,"Stray"
"59623",2018-05-23,2018-05-26,2018-07-02,"Stray"
"59623",2018-05-23,2018-07-03,2018-07-09,"Stray"
"59623",2018-05-23,2018-07-13,2019-02-25,"Stray"
"59624",2018-05-23,2018-05-26,2018-07-02,"Stray"
"59624",2018-05-23,2018-07-03,2018-07-16,"Stray"
"59624",2018-05-23,2018-07-18,2018-08-15,"Stray"
"59625",2018-05-23,2018-06-02,2018-06-24,"Stray"
"59625",2018-05-23,2018-06-27,2018-07-25,"Stray"
"59630",2018-05-24,2018-06-01,2018-06-29,"Incompatible with owner lifestyle"
"59632",2018-05-22,2018-05-26,2018-07-02,"Stray"
"59632",2018-05-22,2018-07-03,2018-07-08,"Stray"
"59633",2018-05-22,2018-05-26,2018-07-02,"Stray"
"59633",2018-05-22,2018-07-03,2018-07-16,"Stray"
"59633",2018-05-22,2018-07-18,2018-08-15,"Stray"
"59634",2018-05-22,2018-05-26,2018-07-02,"Stray"
"59634",2018-05-22,2018-07-03,2018-07-16,"Stray"
"59644",2018-05-25,2018-06-09,2018-10-16,"Incompatible with other pets"
"59644",2018-05-25,2018-11-11,2018-11-13,"Incompatible with other pets"
"59647",2018-05-25,2018-05-21,2018-06-05,"Stray"
"59659",2018-05-26,2018-06-08,2018-07-05,"Incompatible with owner lifestyle"
"59662",2018-05-26,2018-05-31,2018-07-06,"Biting"
"59662",2018-05-26,2018-10-05,2018-11-19,"Stray"
"59665",2018-05-27,2018-06-01,2018-07-12,"Stray"
"59665",2018-05-27,2018-07-28,2018-09-11,"Stray"
"59669",2018-05-27,2018-05-31,2018-06-26,"Stray"
"59670",2018-05-27,2018-05-31,2018-06-26,"Stray"
"59676",2018-05-28,2018-06-02,2018-06-12,"Stray"
"59676",2018-05-28,2018-06-12,2018-07-17,"Stray"
"59676",2018-05-28,2018-07-17,2018-07-30,"Stray"
"59677",2018-05-28,2018-06-05,2018-10-20,"Incompatible with owner lifestyle"
"59683",2018-05-29,2018-06-01,2018-06-24,"Stray"
"59683",2018-05-29,2018-06-27,2018-07-24,"Stray"
"59684",2018-05-29,2018-06-01,2018-06-09,"Stray"
"59689",2018-05-29,2018-05-30,2018-05-30,"Moving"
"59691",2018-05-29,2018-05-30,2018-05-30,"Moving"
"59695",2018-05-29,2018-06-22,2018-07-03,"Incompatible with owner lifestyle"
"59696",2018-05-30,2018-05-30,2018-07-09,"Stray"
"59697",2018-05-30,2018-05-30,2018-07-09,"Stray"
"59698",2018-05-30,2018-05-30,2018-07-17,"Stray"
"59699",2018-05-30,2018-05-30,2018-07-17,"Stray"
"59700",2018-05-30,2018-05-30,2018-07-17,"Stray"
"59701",2018-05-30,2018-05-30,2018-07-17,"Stray"
"59702",2018-05-30,2018-05-30,2018-07-09,"Stray"
"59703",2018-05-30,2018-05-30,2018-07-09,"Stray"
"59713",2018-05-30,2018-05-30,2018-05-30,"Moving"
"59716",2018-05-30,2018-06-16,2018-08-10,"Stray"
"59723",2018-05-31,2018-06-28,2019-10-12,"Incompatible with other pets"
"59724",2018-05-31,2018-09-16,2019-08-02,"Return Adopt - Behavior"
"59733",2018-06-01,2018-06-01,2018-06-05,"Stray"
"59735",2018-06-01,2018-06-01,2018-06-05,"Stray"
"59736",2018-06-01,2018-06-01,2018-06-05,"Stray"
"59742",2018-06-02,2018-06-06,2018-06-08,"Stray"
"59743",2018-06-02,2018-06-05,2018-06-08,"Stray"
"59744",2018-06-02,2018-06-05,2018-06-29,"Stray"
"59745",2018-06-02,2018-06-05,2018-06-29,"Stray"
"59746",2018-06-02,2018-06-06,2018-06-08,"Stray"
"59747",2018-06-02,2018-06-06,2018-06-08,"Stray"
"59748",2018-06-02,2018-06-06,2018-06-08,"Stray"
"59752",2018-06-03,2018-06-05,2018-07-12,"Stray"
"59755",2018-06-04,2018-06-15,2018-11-17,"Unsuitable Accommodation"
"59757",2018-06-04,2018-06-12,2018-06-27,"Stray"
"59757",2018-06-04,2018-06-28,2018-07-01,"Stray"
"59758",2018-06-04,2018-06-12,2018-06-27,"Stray"
"59758",2018-06-04,2018-06-28,2018-07-01,"Stray"
"59759",2018-06-04,2018-06-28,2018-07-01,"Stray"
"59760",2018-06-04,2018-06-10,2018-06-30,"Stray"
"59760",2018-06-04,2018-08-07,2018-08-19,"Stray"
"59761",2018-06-04,2018-06-10,2018-06-30,"Stray"
"59761",2018-06-04,2018-08-07,2018-08-19,"Stray"
"59761",2018-06-04,2018-08-21,2018-10-02,"Stray"
"59762",2018-06-04,2018-06-10,2018-06-30,"Stray"
"59762",2018-06-04,2018-08-03,2018-11-09,"Unsuitable Accommodation"
"59763",2018-06-04,2018-06-10,2018-06-13,"Stray"
"59774",2018-06-05,2018-06-08,2018-06-12,"Stray"
"59774",2018-06-05,2018-06-15,2018-07-16,"Stray"
"59779",2018-06-06,2018-05-19,2018-06-14,"Stray"
"59779",2018-06-06,2018-06-14,2018-07-13,"Stray"
"59780",2018-06-06,2018-06-08,2018-07-03,"Stray"
"59780",2018-06-06,2018-07-03,2018-07-14,"Stray"
"59781",2018-06-06,2018-06-08,2018-07-03,"Stray"
"59781",2018-06-06,2018-07-03,2018-07-14,"Stray"
"59782",2018-06-06,2018-06-08,2018-07-03,"Stray"
"59782",2018-06-06,2018-07-03,2018-07-14,"Stray"
"59783",2018-06-06,2018-06-08,2018-07-03,"Stray"
"59783",2018-06-06,2018-07-03,2018-07-14,"Stray"
"59784",2018-06-06,2018-06-08,2018-07-03,"Stray"
"59784",2018-06-06,2018-07-03,2018-07-14,"Stray"
"59785",2018-06-06,2018-06-08,2018-07-03,"Stray"
"59785",2018-06-06,2018-07-03,2018-07-14,"Stray"
