"id","sheltercode","identichipnumber","animalname","animalage","sexname","speciesname","breedname","basecolour","intakeage","interactions","timeinsys","transferin","transferout","adopt","adopt_ct","foster","foster_ct","reclaim","reclaim_ct","return","return_ct","dead","intakedate"
"59707","C1805593","981020025777427","Incense","1 year 11 months.","Male","Cat","Domestic Short Hair","Black",23,2,65,0,0,1,1,0,0,0,0,0,0,0,2018-05-30
"59708","C1805594","","Candle","1 year 5 months.","Unknown","Cat","Domestic Short Hair","Black and White",17,2,6,0,1,0,0,0,0,0,0,0,0,0,2018-05-30
"59709","C1805595","981020025766691","Slinky","2 years 11 months.","Female","Cat","Domestic Short Hair","Grey",35,2,39,0,1,0,0,0,0,0,0,0,0,0,2018-05-30
"59710","C1805596","","Possum","2 years 5 months.","Male","Cat","Domestic Short Hair","Brown and Black",29,2,8,0,1,0,0,0,0,0,0,0,0,0,2018-05-30
"59711","D1805583","982000364895627","Catlin","2 years 8 months.","Female","Dog","Labrador Retriever/Mix","Chocolate",32,2,12,0,0,1,1,0,0,0,0,0,0,0,2018-05-30
"59712","D1805391","981020025750710","Goudan","2 years 6 months.","Female","Dog","Husky","Grey and black",30,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-05-30
"59713","D1805705","981020025780493","Andi","11 years 1 month.","Female","Dog","Labrador Retriever/Mix","Yellow",133,4,32,0,0,0,0,0,0,1,1,1,1,1,2018-05-30
"59716","D1805584","981020025500119","Othello","9 years 11 months.","Male","Dog","Flat-Coated Retriever/Mix","Black",119,4,631,0,0,1,1,1,1,0,0,1,1,0,2018-05-30
"59718","D1805585","981020025774581","Willa","1 year 8 months.","Female","Dog","Bully Breed Mix","Brown and White",20,2,13,0,0,1,1,0,0,0,0,0,0,0,2018-05-31
"59719","G1805598","","Bella","1 year 3 months.","Female","Guinea Pig","American Crested","Calico",15,2,0,0,0,1,1,0,0,0,0,0,0,0,2018-05-31
"59720","G1805599","","Trixie","1 year 3 months.","Female","Guinea Pig","American Crested","Orange and White",15,2,0,0,0,1,1,0,0,0,0,0,0,0,2018-05-31
"59721","D1805600","981020025778013","Luna","1 year 4 months.","Female","Dog","Labrador Retriever/Great Dane","Black",16,2,9,0,0,1,1,0,0,0,0,0,0,0,2018-05-31
"59723","G1805601","","Brownie Mae","3 years 4 months.","Female","Guinea Pig","American Crested","Brown and White",40,4,32,0,0,1,2,0,0,0,0,1,1,0,2018-05-31
"59724","D1805394","981020027291743","Napoleon","2 years 0 months.","Male","Dog","Pitbull","Grey and White",24,4,109,0,0,1,1,0,0,0,0,1,1,1,2018-05-31
"59725","D1805586","","Maggie","12 years 6 months.","Female","Dog","Husky","Black and White",150,2,1,0,0,0,0,0,0,1,1,0,0,0,2018-05-31
"59726","D1806602","981020025754809","Aseria","5 years 5 months.","Female","Dog","Great Dane","Black and White",65,2,10,0,0,1,1,0,0,0,0,0,0,0,2018-06-01
"59727","D1806052","985112007699319","Rocky","1 year 5 months.","Male","Dog","Anatolian Shepherd","Tan and White",17,2,12,0,1,0,0,0,0,0,0,0,0,0,2018-06-01
"59728","D1806587","981020025755098","Bonkers","1 year 2 months.","Male","Dog","Scottish Terrier","Black and White",14,2,7,0,0,1,1,0,0,0,0,0,0,0,2018-06-01
"59729","D1806588","981020025767323","Eloise","5 years 8 months.","Female","Dog","Beagle","Black and Brown",68,2,46,0,0,1,1,0,0,0,0,0,0,0,2018-06-01
"59730","R1806603","","Sparkey","2 years 5 months.","Male","House Rabbit","Himalayan","White and Brown",29,2,35,0,1,0,0,0,0,0,0,0,0,0,2018-06-01
"59731","R1806604","","Freckles","2 years 5 months.","Female","House Rabbit","Himalayan","White and Orange",29,2,7,0,1,0,0,0,0,0,0,0,0,0,2018-06-01
"59732","R1806605","","Baby Girl","2 years 5 months.","Female","House Rabbit","Himalayan","Brown and Black",29,2,35,0,1,0,0,0,0,0,0,0,0,0,2018-06-01
"59733","D1806606","981020025748782","Plucky","1 year 2 months.","Male","Dog","Bully Breed Mix","Red and White",14,4,6,1,0,1,1,1,1,0,0,1,1,0,2018-06-01
"59735","D1806607","981020025488617","Tobey","1 year 2 months.","Female","Dog","Bully Breed Mix","Red and White",14,4,5,1,0,1,1,1,1,0,0,1,1,0,2018-06-01
"59736","D1806608","981020025769206","Gus","1 year 4 months.","Male","Dog","Bully Breed Mix","Red and White",16,4,6,1,0,1,1,1,1,0,0,1,1,0,2018-06-01
"59738","D1806609","","Duke","1 year 3 months.","Male","Dog","Shep Mix","Black and Tan",15,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-06-02
"59739","C1806610","981020025756926","Goliath","5 years 5 months.","Male","Cat","Domestic Short Hair","Orange",65,2,16,0,0,1,1,0,0,0,0,0,0,0,2018-06-02
"59740","C1806590","982000357749065","Aslan","5 years 5 months.","Male","Cat","Domestic Medium Hair","Brown and Black",65,2,3,0,1,0,0,0,0,0,0,0,0,0,2018-06-02
"59741","C1806591","981020025763485","Tony","5 years 11 months.","Male","Cat","Domestic Short Hair","Orange and White",71,2,42,0,0,1,1,0,0,0,0,0,0,0,2018-06-02
"59742","C1806611","","Happy","9 weeks.","Female","Cat","Domestic Long Hair","Black and Brown",2,4,7,0,0,0,0,1,1,0,0,1,1,1,2018-06-02
"59743","C1806612","","Doc","9 weeks.","Male","Cat","Domestic Long Hair","Black and Brown",2,4,6,0,0,0,0,1,1,0,0,1,1,1,2018-06-02
"59744","C1806613","981020027279479","Jekyll","7 months.","Male","Cat","Domestic Long Hair","Black and Brown",7,4,34,0,0,1,1,1,1,0,0,1,1,0,2018-06-02
"59745","C1806614","981020027318030","Hyde","7 months.","Male","Cat","Domestic Medium Hair","Black and Brown",7,4,34,0,0,1,1,1,1,0,0,1,1,0,2018-06-02
"59746","C1806615","","Bashful","5 weeks.","Male","Cat","Domestic Long Hair","Black and Brown",1.11111111111111,4,6,0,0,0,0,1,1,0,0,1,1,1,2018-06-02
"59747","C1806616","","Sneezy","9 weeks.","Male","Cat","Domestic Long Hair","Black and Brown",2,4,7,0,0,0,0,1,1,0,0,1,1,1,2018-06-02
"59748","C1806617","","Grumpy","9 weeks.","Female","Cat","Domestic Long Hair","Black and Brown",2,4,7,0,0,0,0,1,1,0,0,1,1,1,2018-06-02
"59749","D1806592","991001000929023","Rosemary","2 years 5 months.","Female","Dog","Maltese","White",29,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-06-02
"59750","D1806395","","Sedyhk","9 years 5 months.","Male","Dog","Husky","Brown and White",113,2,2,0,0,0,0,0,0,1,1,0,0,0,2018-06-02
"59751","D1806618","981020025674216","Sugar","2 years 5 months.","Female","Dog","Poodle","White",29,2,6,0,0,1,1,0,0,0,0,0,0,0,2018-06-03
"59752","C1806593","981020027285781","Pip","1 year 8 months.","Male","Cat","Domestic Short Hair","Black and White",20,4,42,0,0,1,1,1,1,0,0,1,1,0,2018-06-03
"59753","B1806594","","Beaker","2 years 4 months.","Unknown","Bird","Parakeet (Other)","Yellow",28,2,8,0,0,1,1,0,0,0,0,0,0,0,2018-06-03
"59754","D1806595","054817380","Piper","7 years 5 months.","Female","Dog","Pitbull","White and Tan",89,2,6,0,0,0,0,0,0,1,1,0,0,0,2018-06-04
"59755","D1806596","981020025770126","Missy","1 year 6 months.","Female","Dog","Pit Bull Terrier/Mix","Tan",18,4,32,0,0,1,2,0,0,0,0,1,1,0,2018-06-04
"59757","C1806619","981020027289528","Randall","7 months.","Male","Cat","Domestic Short Hair","Black",7,6,41,0,0,1,1,1,2,0,0,1,2,0,2018-06-04
"59758","C1806620","981020027298681","Giselle","7 months.","Female","Cat","Domestic Short Hair","Grey and White",7,6,626,0,0,1,1,1,2,0,0,1,2,0,2018-06-04
"59759","C1806621","981020027323004","Charles Dickens","11 months.","Male","Cat","Domestic Short Hair","Seal Point",11,4,626,0,0,1,1,1,1,0,0,1,1,0,2018-06-04
"59760","C1806622","981020027326074","Francisco","9 months.","Male","Cat","Domestic Short Hair","Grey and White",9,6,626,0,0,1,1,1,2,0,0,1,2,0,2018-06-04
"59761","C1806623","981020027330496","Wubbie","1 year 0 months.","Male","Cat","Domestic Short Hair","Black and White",12,8,80,0,0,1,1,1,2,1,1,1,3,0,2018-06-04
"59762","C1806624","981020027289140","Scarlett","7 months.","Female","Cat","Domestic Short Hair","Brown and Black",7,6,77,0,0,1,2,1,1,0,0,1,2,0,2018-06-04
"59763","C1806625","","Alise","7 weeks.","Female","Cat","Domestic Short Hair","White and Black",1.55555555555556,4,14,0,0,0,0,1,1,0,0,1,1,1,2018-06-04
"59764","D1806626","981020025761582","Lucy","2 years 5 months.","Female","Dog","Shep Mix/Hound","Tricolour",29,2,17,0,0,1,1,0,0,0,0,0,0,0,2018-06-05
"59765","D1806396","","Lindsey","5 years 5 months.","Female","Dog","Labrador Retriever","Black and White",65,2,6,0,0,0,0,0,0,1,1,0,0,0,2018-06-05
"59767","D1806514","981020027298755","Gunner","3 years 3 months.","Male","Dog","German Shepherd Dog","Black and Tan",39,2,31,0,0,1,1,0,0,0,0,0,0,0,2018-06-05
"59768","D1806398","981020023219314","Bomty","7 years 5 months.","Male","Dog","Scottish Terrier Scottie","Black",89,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-06-05
"59769","D1806598","981020019030767","Red Velvet","4 years 6 months.","Female","Dog","Redbone Coonhound","Red",54,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-06-05
"59770","D1806895","0A1209252A","Ginger","9 years 7 months.","Female","Dog","Golden Retriever/Sheltie","Golden",115,2,1,0,0,0,0,0,0,1,1,0,0,0,2018-06-05
"59774","C1806400","981020027353469","Aboo","6 months.","Male","Cat","Domestic Short Hair","Grey and black",6,6,45,0,0,1,1,1,2,0,0,1,2,0,2018-06-05
"59779","D1806629","981020025480544","Jacoby","1 year 1 month.","Male","Dog","Bully Breed Mix","Grey",13,6,642,1,0,1,1,1,2,0,0,1,2,0,2018-05-19
"59780","C1806630","981020027298639","Fluffy Butter","7 months.","Female","Cat","Domestic Short Hair","Tabbico",7,6,43,0,0,1,1,1,2,0,0,1,2,0,2018-06-06
"59781","C1806631","981020027330513","Molly","7 months.","Female","Cat","Domestic Short Hair","Tabbico",7,6,45,0,0,1,1,1,2,0,0,1,2,0,2018-06-06
"59782","C1806632","981020027313071","Muff","7 months.","Female","Cat","Domestic Short Hair","Orange",7,6,41,0,0,1,1,1,2,0,0,1,2,0,2018-06-06
"59783","C1806633","981020027381318","Strong Man","7 months.","Male","Cat","Domestic Short Hair","Black and Brown",7,6,44,0,0,1,1,1,2,0,0,1,2,0,2018-06-06
"59784","C1806634","981020027014692","Mark","7 months.","Male","Cat","Domestic Short Hair","Black and Brown",7,6,624,0,0,1,1,1,2,0,0,1,2,0,2018-06-06
"59785","C1806635","981020027001085","Mona","4 years 4 months.","Female","Cat","Domestic Medium Hair","Tortie",52,10,116,0,0,1,1,1,4,0,0,1,4,0,2018-06-06
"59786","C1806600","981020027287119","Starbucks","6 months.","Male","Cat","Domestic Short Hair","Brown and Black",6,8,624,0,0,1,1,1,3,0,0,1,3,0,2018-06-06
"59787","C1806601","981020027252703","Bradly","6 months.","Male","Cat","Domestic Short Hair","Brown and Black",6,8,624,0,0,1,1,1,3,0,0,1,3,0,2018-06-06
"59788","C1806602","981020027038400","Otto","1 year 5 months.","Male","Cat","Domestic Short Hair","Brown and Black",17,8,56,0,0,1,1,1,3,0,0,1,3,0,2018-06-06
"59789","C1806636","981020025766176","Bernie","1 year 11 months.","Male","Cat","Domestic Short Hair","Black",23,2,16,0,0,1,1,0,0,0,0,0,0,0,2018-06-06
"59790","C1806637","981020027339049","Louisa","7 months.","Female","Cat","Domestic Short Hair","Black",7,6,55,0,0,1,1,1,2,0,0,1,2,0,2018-06-06
"59791","C1806638","981020027043795","Elena","8 months.","Female","Cat","Domestic Short Hair","Black",8,10,201,0,0,1,1,1,4,0,0,1,4,0,2018-06-06
"59792","C1806639","981020027331901","Sylvia","11 months.","Female","Cat","Domestic Short Hair","Black and Brown",11,6,44,0,0,1,1,1,2,0,0,1,2,0,2018-06-06
"59793","C1806640","981020027345281","Electra","7 months.","Female","Cat","Domestic Short Hair","Black and Brown",7,6,45,0,0,1,1,1,2,0,0,1,2,0,2018-06-06
"59794","D1806603","","Benny","6 years 5 months.","Male","Dog","Bully Breed Mix","Tan",77,2,2,0,0,0,0,0,0,1,1,0,0,0,2018-06-06
"59795","C1806641","981020025749992","Midnight","1 year 5 months.","Male","Cat","Domestic Short Hair","Black",17,2,58,0,0,1,1,0,0,0,0,0,0,0,2018-06-06
"59797","D1806604","981020025757490","Boneyard","1 year 2 months.","Male","Dog","Heeler","Black and White",14,2,8,0,0,1,1,0,0,0,0,0,0,0,2018-06-06
"59798","C1806642","981020025767873","Bentley","2 years 3 months.","Male","Cat","Siamese/Ragdoll","Tricolour",27,2,3,0,0,1,1,0,0,0,0,0,0,0,2018-06-06
"59801","D1806643","981020027319739","Zoey","8 years 5 months.","Female","Dog","Miniature Pinscher","Black and Tan",101,2,25,0,0,1,1,0,0,0,0,0,0,0,2018-06-07
"59802","C1806606","981020025748214","Sunny","8 months.","Male","Cat","Domestic Short Hair","Orange and White",8,2,11,0,0,1,1,0,0,0,0,0,0,0,2018-06-07
"59803","C1806607","981020025776443","Bright","8 months.","Male","Cat","Domestic Short Hair","Orange and White",8,2,11,0,0,1,1,0,0,0,0,0,0,0,2018-06-07
"59804","D1806401","981020013560932","Molly","7 years 2 months.","Female","Dog","Beagle","Tricolour",86,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-06-07
"59805","D1806402","981020027301711","Buddy 2.0","3 years 5 months.","Male","Dog","Labrador Retriever","Yellow",41,2,34,0,0,1,1,0,0,0,0,0,0,0,2018-06-07
"59806","D1806403","981020027294895","Starr","10 years 5 months.","Female","Dog","Labrador Retriever","Black",125,2,38,0,0,1,1,0,0,0,0,0,0,0,2018-06-07
"59807","D1806404","981020027365337","Coco","6 years 5 months.","Female","Dog","Labrador Retriever","Chocolate",77,2,38,0,0,1,1,0,0,0,0,0,0,0,2018-06-07
"59808","D1806405","981020027290479","Ike","6 years 1 month.","Male","Dog","Pitbull/Labrador Retriever","Brown",73,2,21,0,0,1,1,0,0,0,0,0,0,0,2018-06-07
"59809","D1806406","982000361703436","Jazzi","4 years 4 months.","Female","Dog","Labrador Retriever","Black",52,2,1,0,0,0,0,0,0,1,1,0,0,0,2018-06-07
"59810","D1806610","981020025755842","Jada","4 years 5 months.","Female","Dog","Shep Mix","Black and Tan",53,2,22,0,0,1,1,0,0,0,0,0,0,0,2018-06-08
"59811","C1806618","981020029733123","Liam","1 year 0 months.","Male","Cat","Domestic Short Hair","Grey and black",12,4,622,0,0,1,1,1,1,0,0,1,1,0,2018-06-08
"59812","C1806644","981020027011170","Prince Phillip","1 year 4 months.","Male","Cat","Domestic Medium Hair","Buff",16,8,216,0,0,1,1,1,2,1,1,1,3,0,2018-06-08
"59813","C1806645","981020027023745","Princess Aurora","1 year 0 months.","Female","Cat","Domestic Medium Hair","Orange and White",12,6,42,0,0,1,1,1,2,0,0,1,2,0,2018-06-08
"59814","C1806646","981020027008493","Flora","1 year 0 months.","Female","Cat","Domestic Medium Hair","Orange and White",12,6,42,0,0,1,1,1,2,0,0,1,2,0,2018-06-08
"59815","C1806647","981020027027574","Fauna","1 year 0 months.","Female","Cat","Domestic Medium Hair","Torbie",12,8,51,0,0,1,2,1,2,0,0,1,3,0,2018-06-08
"59816","C1806648","981020027033427","Merryweather","1 year 0 months.","Female","Cat","Domestic Medium Hair","Torbie",12,6,42,0,0,1,1,1,2,0,0,1,2,0,2018-06-08
"59818","D1806512","981020013491160","Larry","5 years 7 months.","Male","Dog","Catahoula Leopard Dog/Mix","Black",67,4,43,0,0,1,2,0,0,0,0,1,1,0,2018-06-08
"59819","D1806407","981020025747740","Minx","1 year 5 months.","Male","Dog","Jack Russell Terrier/Mix","Brown and White",17,2,20,0,0,1,1,0,0,0,0,0,0,0,2018-06-08
"59820","D1806650","981020025751544","Mylie","1 year 3 months.","Female","Dog","Walker Hound","White and Black",15,2,18,0,0,1,1,0,0,0,0,0,0,0,2018-06-08
"59821","D1806651","981020025771865","Turbo","1 year 3 months.","Male","Dog","Walker Hound","White and Black",15,2,25,0,0,1,1,0,0,0,0,0,0,0,2018-06-08
"59822","C1806652","981020025758876","Twilight","2 years 11 months.","Male","Cat","Domestic Short Hair","Black",35,2,64,0,0,1,1,0,0,0,0,0,0,0,2018-06-08
"59823","C1806653","981020025652859","New Moon","1 year 1 month.","Male","Cat","Domestic Short Hair","Black and White",13,2,11,0,0,1,1,0,0,0,0,0,0,0,2018-06-08
"59824","C1806654","981020025767119","Eclipse","1 year 1 month.","Female","Cat","Domestic Short Hair","Black and White",13,2,8,0,0,1,1,0,0,0,0,0,0,0,2018-06-08
"59825","D1806655","982126052017586","Mort","8 years 0 months.","Male","Dog","Miniature Pinscher/Mix","Black and Brown",96,2,17,1,0,1,1,0,0,0,0,0,0,0,2018-06-08
"59827","D1806656","982126052017915","Maurice","8 years 0 months.","Male","Dog","Miniature Pinscher/Mix","Black and Brown",96,2,18,1,0,1,1,0,0,0,0,0,0,0,2018-06-08
"59828","D1806619","981020025480922","Lily","2 years 4 months.","Female","Dog","Boxer","Brown",28,2,20,0,0,1,1,0,0,0,0,0,0,0,2018-06-08
"59829","D1806408","","Kaius","2 years 6 months.","Male","Dog","Doberman Pinscher/Mix","Black and Brown",30,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-06-09
"59830","C1806626","","Pilgrim","3 years 4 months.","Male","Cat","Domestic Short Hair","Orange",40,2,12,0,1,0,0,0,0,0,0,0,0,0,2018-06-09
"59831","C1806627","981020025497446","Sawyer","6 months.","Male","Cat","Domestic Long Hair","Brown, Black and White",6,2,18,0,0,1,1,0,0,0,0,0,0,0,2018-06-09
"59832","C1806628","981020027019813","Bronco","6 months.","Male","Cat","Domestic Long Hair","Buff",6,2,23,0,0,1,1,0,0,0,0,0,0,0,2018-06-09
"59833","D1806657","981020027321721","Hershey","11 months.","Male","Dog","Dachshund, miniature","Tan",11,8,626,0,0,1,1,1,3,0,0,1,3,0,2018-06-04
"59834","D1806658","981020027285790","Bows","11 months.","Female","Dog","Dachshund, miniature","Tan",11,8,626,0,0,1,1,1,3,0,0,1,3,0,2018-06-04
"59836","C1806643","981020027051901","Bee","1 year 9 months.","Male","Cat","Domestic Short Hair","Orange and White",21,6,91,0,0,1,1,1,2,0,0,1,2,0,2018-06-09
"59837","H1806659","","Maui","1 year 9 months.","Male","Hamster","Hamster","Brown",21,2,1,0,1,0,0,0,0,0,0,0,0,0,2018-06-09
"59838","H1806660","","Majesty","1 year 9 months.","Male","Hamster","Hamster","White",21,2,1,0,1,0,0,0,0,0,0,0,0,0,2018-06-09
"59839","G1806661","","Nioami","3 years 11 months.","Unknown","Gerbil","Gerbil","Brown, Black and White",47,2,1,0,1,0,0,0,0,0,0,0,0,0,2018-06-09
"59840","D1806662","981020025760328","Dobby","7 years 5 months.","Male","Dog","Rat Terrier","Black and White",89,2,6,0,0,1,1,0,0,0,0,0,0,0,2018-06-09
"59841","F1806663","","Zelda","1 year 1 month.","Female","Ferret","Ferret","Grey and black",13,2,6,0,1,0,0,0,0,0,0,0,0,0,2018-06-09
"59842","F1806664","","Zoey","5 years 5 months.","Female","Ferret","Ferret","Black and grey",65,2,6,0,1,0,0,0,0,0,0,0,0,0,2018-06-09
"59845","D1806410","956000009664145","Krissey","7 years 3 months.","Female","Dog","Weimaraner/Labrador Retriever","Blue",87,2,2,0,1,0,0,0,0,0,0,0,0,0,2018-06-10
"59846","C1806649","981020027365570","Matilda","1 year 0 months.","Female","Cat","Domestic Short Hair","Calico",12,4,31,0,0,1,1,1,1,0,0,1,1,0,2018-06-10
"59847","D1806652","021027788","Alfie","8 years 0 months.","Male","Dog","Shep Mix","Brown, Black and White",96,2,2,0,0,0,0,0,0,1,1,0,0,0,2018-06-10
"59848","D1806665","985113001628616","Harvey","3 years 11 months.","Male","Dog","Bully Breed Mix/Mix","Brown",47,4,40,0,0,1,2,0,0,0,0,1,1,0,2018-06-11
"59849","D1806666","981020027330342","Karmela","2 years 5 months.","Female","Dog","Bully Breed Mix/Mix","Black",29,2,19,0,0,1,1,0,0,0,0,0,0,0,2018-06-11
"59850","C1806894","981020027329555","Randle McMurphy","6 months.","Male","Cat","Domestic Short Hair","Buff and white",6,4,49,0,0,1,1,1,1,0,0,1,1,0,2018-06-11
"59851","C1806895","981020027340951","Chief Bromden","8 months.","Male","Cat","Domestic Short Hair","Black",8,8,196,0,0,1,1,1,3,0,0,1,3,0,2018-06-11
"59852","C1806896","981020027322431","Nurse Itsu","6 months.","Female","Cat","Domestic Short Hair","Grey Black and White",6,8,81,0,0,1,1,1,3,0,0,1,3,0,2018-06-11
"59853","D1806667","981020011919127","Jack","2 years 5 months.","Male","Dog","Labrador Retriever","Black",29,2,3,0,0,0,0,0,0,1,1,0,0,0,2018-06-11
"59854","C1806655","","Spot","99 years 11 months.","Unknown","Cat","Domestic Short Hair","White and Tan",1199,2,1,0,1,0,0,0,0,0,0,0,0,0,2018-06-11
"59855","C1806656","981020025769653","Walker","1 year 2 months.","Male","Cat","Domestic Short Hair","Grey and White",14,4,3,0,0,1,1,0,0,1,1,1,1,0,2018-06-11
"59857","D1806659","","Trouble","3 years 1 month.","Male","Dog","Labrador Retriever","Black",37,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-06-11
"59858","C1806668","985121012355645","Carly","10 years 5 months.","Female","Cat","Domestic Short Hair","Calico",125,2,57,0,0,1,1,0,0,0,0,0,0,0,2018-06-11
"59859","D1806660","981020025752304","Todd","2 years 7 months.","Male","Dog","Spitz/Mix","Black",31,6,387,0,0,1,2,0,0,1,1,1,2,0,2018-06-11
"59860","D1806661","","Bandit","13 years 3 months.","Male","Dog","Pug","Fawn",159,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-06-11
"59861","D1806669","981020025779688","Nimo","1 year 3 months.","Female","Dog","French Bulldog/Beagle","White and Brown",15,2,6,0,0,1,1,0,0,0,0,0,0,0,2018-06-11
"59862","C1806662","981020025760208","Taco","2 years 11 months.","Male","Cat","Domestic Short Hair","Black",35,4,33,0,0,1,2,0,0,0,0,1,1,0,2018-06-11
"59864","D1806663","981020025772481","Georgia","7 months.","Female","Dog","Labrador Retriever","Black",7,2,7,0,0,1,1,0,0,0,0,0,0,0,2018-06-12
"59866","D1806664","0A12784A02","Tzipi","11 years 3 months.","Female","Dog","Brussels Griffon","Tan",135,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-06-12
"59867","C1806670","","Buzz","5 weeks.","Male","Cat","Domestic Short Hair","White",1.11111111111111,4,6,0,0,0,0,1,1,0,0,1,1,1,2018-06-12
"59868","C1806671","","Woody","5 weeks.","Male","Cat","Domestic Short Hair","White",1.11111111111111,4,6,0,0,0,0,1,1,0,0,1,1,1,2018-06-12
"59870","D1806668","981020027318228","Sue Ellen","2 years 5 months.","Female","Dog","Hound/Mix","White and Brown",29,2,20,0,0,1,1,0,0,0,0,0,0,0,2018-06-12
"59872","C1806669","981020027244757","Kaleidoscope","1 year 9 months.","Female","Cat","Domestic Short Hair","Tortie",21,4,111,0,0,1,1,1,1,0,0,1,1,0,2018-06-12
"59873","C1806672","981020025499808","Bluesy","1 year 10 months.","Male","Cat","Domestic Short Hair","Black",22,2,21,0,0,1,1,0,0,0,0,0,0,0,2018-06-12
