"id","intakedate","movementdate","movementtype"
"57643",2017-10-05,2017-12-01,"Adoption"
"57644",2017-10-05,2017-10-12,"Transfer"
"57646",2017-10-06,2017-10-27,"Adoption"
"57647",2017-10-06,2017-11-03,"Adoption"
"57648",2017-10-06,2017-11-13,"Adoption"
"57649",2017-10-06,2017-10-27,"Adoption"
"57650",2017-10-06,2017-10-10,"Transfer"
"57651",2017-10-06,2017-10-08,"Reclaimed"
"57652",2017-10-06,2017-12-09,"Adoption"
"57653",2017-10-06,2017-10-07,"Reclaimed"
"57654",2017-10-07,2017-10-20,"Adoption"
"57654",2017-10-07,2017-10-23,"Adoption"
"57654",2017-10-07,2017-10-30,"Adoption"
"57655",2017-10-07,2017-10-19,"Adoption"
"57656",2017-10-07,2017-11-01,"Adoption"
"57656",2017-10-07,2017-11-18,"Adoption"
"57656",2017-10-07,2017-12-26,"Reclaimed"
"57657",2017-10-07,2017-11-14,"Adoption"
"57658",2017-10-07,2017-11-03,"Adoption"
"57659",2017-10-07,2017-10-15,"Adoption"
"57660",2017-10-07,2017-10-17,"Adoption"
"57660",2017-10-07,2017-11-18,"Adoption"
"57661",2017-10-07,2017-10-27,"Adoption"
"57661",2017-10-07,2017-12-27,"Adoption"
"57663",2017-10-07,2017-10-10,"Reclaimed"
"57664",2017-10-07,2017-11-14,"Adoption"
"57665",2017-10-07,2017-10-16,"Adoption"
"57666",2017-10-07,2017-10-10,"Foster"
"57666",2017-10-07,2017-12-01,"Adoption"
"57667",2017-10-07,2017-10-10,"Foster"
"57667",2017-10-07,2017-11-29,"Adoption"
"57668",2017-10-07,2017-10-22,"Adoption"
"57668",2017-10-07,2019-06-21,"Adoption"
"57672",2017-10-09,2017-10-28,"Foster"
"57672",2017-10-09,2017-12-16,"Adoption"
"57673",2017-10-09,2017-11-14,"Adoption"
"57674",2017-10-10,2017-10-20,"Adoption"
"57675",2017-10-10,2017-10-13,"Adoption"
"57675",2017-10-10,2017-12-01,"Adoption"
"57676",2017-10-10,2017-10-22,"Adoption"
"57678",2017-10-10,2017-10-17,"Transfer"
"57679",2017-10-10,2017-10-10,"Reclaimed"
"57680",2017-10-10,2017-10-15,"Reclaimed"
"57681",2017-10-10,2017-10-10,"Transfer"
"57684",2017-10-11,2017-10-27,"Adoption"
"57687",2017-10-11,2017-10-20,"Adoption"
"57688",2017-10-11,2017-10-19,"Adoption"
"57691",2017-10-11,2017-11-07,"Adoption"
"57693",2017-10-11,2017-10-13,"Foster"
"57693",2017-10-11,2017-10-27,"Adoption"
"57694",2017-10-11,2017-10-13,"Foster"
"57694",2017-10-11,2017-10-27,"Adoption"
"57699",2017-10-11,2017-10-17,"Transfer"
"57700",2017-10-11,2017-10-17,"Transfer"
"57703",2017-10-12,2017-10-12,"Reclaimed"
"57704",2017-10-12,2017-10-31,"Adoption"
"57705",2017-10-12,2017-10-12,"Adoption"
"57706",2017-10-12,2017-10-20,"Foster"
"57706",2017-10-12,2017-12-01,"Adoption"
"57708",2017-10-12,2017-10-17,"Reclaimed"
"57709",2017-10-12,2017-10-20,"Adoption"
"57710",2017-10-13,2017-10-19,"Transfer"
"57712",2017-10-13,2017-10-14,"Foster"
"57713",2017-10-13,2017-10-14,"Foster"
"57714",2017-10-13,2017-10-14,"Foster"
"57715",2017-10-13,2017-10-14,"Foster"
"57716",2017-10-13,2017-10-14,"Foster"
"57716",2017-10-13,2017-11-30,"Foster"
"57716",2017-10-13,2018-02-02,"Adoption"
"57717",2017-10-13,2017-12-07,"Adoption"
"57718",2017-10-13,2017-12-07,"Adoption"
"57719",2017-10-13,2017-10-13,"Reclaimed"
"57720",2017-10-13,2017-10-27,"Adoption"
"57721",2017-10-13,2017-10-20,"Adoption"
"57722",2017-10-13,2017-10-27,"Adoption"
"57729",2017-10-13,2017-10-14,"Transfer"
"57731",2017-10-13,2017-10-25,"Adoption"
"57731",2017-10-13,2017-10-28,"Adoption"
"57732",2017-10-13,2017-10-20,"Foster"
"57732",2017-10-13,2017-12-21,"Adoption"
"57734",2017-10-13,2017-10-14,"Transfer"
"57735",2017-10-13,2017-10-14,"Transfer"
"57736",2017-10-13,2017-10-22,"Adoption"
"57737",2017-10-14,2017-10-27,"Adoption"
"57738",2017-10-14,2017-10-27,"Adoption"
"57738",2017-10-14,2018-01-20,"Adoption"
"57739",2017-10-14,2017-10-17,"Transfer"
"57740",2017-10-14,2017-12-10,"Adoption"
"57741",2017-10-14,2017-10-22,"Adoption"
"57742",2017-10-14,2017-11-25,"Foster"
"57742",2017-10-14,2018-01-05,"Adoption"
"57743",2017-10-14,2017-10-27,"Adoption"
"57743",2017-10-14,2017-11-07,"Adoption"
"57744",2017-10-14,2017-10-17,"Reclaimed"
"57745",2017-10-14,2017-11-13,"Adoption"
"57746",2017-10-14,2017-10-23,"Adoption"
"57747",2017-10-15,2017-10-17,"Adoption"
"57748",2017-10-16,2017-11-20,"Adoption"
"57750",2017-10-16,2017-10-19,"Foster"
"57750",2017-10-16,2017-12-17,"Adoption"
"57751",2017-10-16,2017-10-19,"Foster"
"57751",2017-10-16,2017-12-16,"Adoption"
"57752",2017-10-16,2017-10-19,"Foster"
"57752",2017-10-16,2017-12-16,"Adoption"
"57753",2017-10-16,2017-10-19,"Foster"
"57754",2017-10-16,2017-10-19,"Foster"
"57754",2017-10-16,2017-12-16,"Adoption"
"57755",2017-10-16,2017-11-12,"Adoption"
"57757",2017-10-16,2017-10-24,"Adoption"
"57758",2017-10-16,2017-10-26,"Adoption"
"57759",2017-10-16,2017-11-11,"Adoption"
"57760",2017-10-16,2017-10-16,"Foster"
"57760",2017-10-16,2017-10-27,"Adoption"
"57761",2017-10-16,2017-10-27,"Adoption"
"57761",2017-10-16,2017-11-02,"Adoption"
"57762",2017-10-16,2017-10-27,"Adoption"
"57762",2017-10-16,2017-11-03,"Adoption"
"57763",2017-10-16,2017-10-16,"Foster"
"57763",2017-10-16,2017-10-28,"Foster"
"57763",2017-10-16,2017-11-21,"Adoption"
"57764",2017-10-16,2017-10-16,"Foster"
"57764",2017-10-16,2017-11-01,"Adoption"
"57765",2017-10-16,2017-10-16,"Foster"
"57765",2017-10-16,2017-10-28,"Adoption"
"57766",2017-10-16,2017-10-16,"Foster"
"57766",2017-10-16,2017-10-27,"Adoption"
"57767",2017-10-16,2017-10-24,"Adoption"
"57768",2017-10-16,2017-11-17,"Adoption"
"57769",2017-10-16,2017-11-07,"Adoption"
"57769",2017-10-16,2019-03-22,"Adoption"
"57770",2017-10-16,2017-10-17,"Reclaimed"
"57771",2017-10-16,2017-11-30,"Adoption"
"57773",2017-10-17,2017-11-03,"Adoption"
"57774",2017-10-17,2017-12-12,"Adoption"
"57774",2017-10-17,2018-01-09,"Adoption"
"57775",2017-10-17,2017-10-31,"Adoption"
"57775",2017-10-17,2017-12-22,"Adoption"
"57776",2017-10-17,2017-10-31,"Adoption"
"57776",2017-10-17,2018-03-26,"Reclaimed"
"57777",2017-10-17,2017-10-28,"Adoption"
"57777",2017-10-17,2017-12-01,"Adoption"
"57779",2017-10-17,2017-10-17,"Reclaimed"
"57780",2017-10-17,2017-12-23,"Adoption"
"57781",2017-10-17,2017-11-21,"Adoption"
"57782",2017-10-17,2017-11-01,"Adoption"
"57783",2017-10-17,2017-11-14,"Adoption"
"57785",2017-10-17,2017-10-26,"Adoption"
"57786",2017-10-17,2017-10-27,"Adoption"
"57787",2017-10-17,2017-10-20,"Adoption"
"57787",2017-10-17,2017-12-02,"Adoption"
"57788",2017-10-17,2017-10-18,"Transfer"
"57789",2017-10-17,2017-10-18,"Reclaimed"
"57790",2017-10-18,2017-10-28,"Adoption"
"57791",2017-10-18,2017-11-03,"Adoption"
"57793",2017-10-18,2017-10-20,"Reclaimed"
"57795",2017-10-18,2017-10-19,"Reclaimed"
"57795",2017-10-18,2017-12-07,"Reclaimed"
"57795",2017-10-18,2018-03-06,"Reclaimed"
"57795",2017-10-18,2018-07-13,"Reclaimed"
"57795",2017-10-18,2018-09-11,"Adoption"
"57796",2017-10-18,2017-10-28,"Adoption"
"57797",2017-10-18,2017-10-24,"Reclaimed"
"57798",2017-10-18,2017-10-27,"Adoption"
"57799",2017-10-18,2017-10-27,"Adoption"
"57800",2017-10-18,2017-10-24,"Adoption"
"57801",2017-10-18,2017-10-27,"Adoption"
"57802",2017-10-18,2017-11-02,"Adoption"
"57803",2017-10-18,2017-10-25,"Reclaimed"
"57804",2017-10-18,2017-10-20,"Adoption"
"57805",2017-10-18,2017-10-20,"Adoption"
"57806",2017-10-18,2017-10-20,"Adoption"
"57807",2017-10-19,2017-10-19,"Reclaimed"
"57808",2017-10-19,2017-10-19,"Reclaimed"
"57809",2017-10-19,2017-10-25,"Adoption"
"57810",2017-10-19,2017-10-25,"Adoption"
"57811",2017-10-19,2017-10-25,"Adoption"
"57813",2017-10-19,2017-11-17,"Adoption"
"57814",2017-10-19,2017-11-27,"Foster"
"57814",2017-10-19,2018-05-21,"Foster"
"57814",2017-10-19,2018-06-07,"Adoption"
"57815",2017-10-20,2017-11-07,"Adoption"
"57818",2017-10-20,2018-01-26,"Reclaimed"
"57818",2017-10-20,2018-02-10,"Reclaimed"
"57818",2017-10-20,2018-04-10,"Reclaimed"
"57818",2017-10-20,2019-02-13,"Reclaimed"
"57819",2017-10-20,2017-11-03,"Adoption"
"57820",2017-10-20,2017-10-21,"Reclaimed"
"57821",2017-10-20,2017-11-13,"Adoption"
"57821",2017-10-20,2018-01-09,"Transfer"
"57822",2017-10-21,2017-10-21,"Reclaimed"
"57823",2017-10-21,2017-12-01,"Adoption"
"57824",2017-10-21,2017-10-27,"Adoption"
"57825",2017-10-21,2017-11-04,"Foster"
"57825",2017-10-21,2018-01-22,"Adoption"
"57826",2017-10-21,2017-11-18,"Adoption"
"57826",2017-10-21,2018-04-06,"Adoption"
"57828",2017-10-21,2017-11-19,"Adoption"
"57829",2017-10-21,2017-11-03,"Adoption"
"57829",2017-10-21,2017-11-14,"Adoption"
"57830",2017-10-21,2017-10-25,"Adoption"
"57831",2017-10-21,2017-10-25,"Adoption"
"57832",2017-10-21,2017-10-28,"Foster"
"57832",2017-10-21,2018-01-04,"Adoption"
"57833",2017-10-21,2017-10-28,"Foster"
"57833",2017-10-21,2018-01-04,"Adoption"
"57834",2017-10-21,2017-10-28,"Foster"
"57834",2017-10-21,2018-01-05,"Adoption"
"57835",2017-10-21,2017-10-28,"Foster"
"57835",2017-10-21,2018-01-04,"Adoption"
"57836",2017-10-21,2017-10-27,"Adoption"
"57838",2017-10-22,2017-11-17,"Adoption"
"57839",2017-10-22,2017-12-01,"Adoption"
"57842",2017-10-23,2017-10-23,"Reclaimed"
"57843",2017-10-23,2017-12-12,"Foster"
"57843",2017-10-23,2018-01-16,"Adoption"
"57845",2017-10-23,2017-11-18,"Adoption"
"57847",2017-10-23,2017-12-13,"Adoption"
"57848",2017-10-23,2017-10-31,"Adoption"
"57849",2017-10-23,2017-10-28,"Foster"
"57849",2017-10-23,2017-12-09,"Adoption"
"57850",2017-10-23,2017-10-28,"Foster"
"57850",2017-10-23,2017-12-10,"Adoption"
"57851",2017-10-23,2017-10-29,"Foster"
"57851",2017-10-23,2017-12-07,"Adoption"
"57854",2017-10-24,2017-11-03,"Adoption"
"57857",2017-10-24,2017-10-26,"Adoption"
"57858",2017-10-24,2017-10-31,"Adoption"
"57859",2017-10-24,2017-10-26,"Reclaimed"
"57860",2017-10-24,2017-11-04,"Foster"
"57860",2017-10-24,2017-12-09,"Adoption"
"57861",2017-10-24,2017-11-03,"Adoption"
"57863",2017-10-24,2017-10-24,"Reclaimed"
"57864",2017-10-24,2017-11-05,"Adoption"
"57865",2017-10-24,2017-10-25,"Reclaimed"
"57866",2017-10-24,2017-10-25,"Foster"
"57866",2017-10-24,2017-11-29,"Adoption"
"57867",2017-10-24,2017-10-25,"Foster"
"57867",2017-10-24,2017-11-29,"Adoption"
"57868",2017-10-24,2017-10-25,"Foster"
"57868",2017-10-24,2017-11-25,"Adoption"
"57869",2017-10-24,2017-10-25,"Foster"
"57869",2017-10-24,2017-11-25,"Adoption"
"57871",2017-10-25,2017-10-27,"Reclaimed"
"57871",2017-10-25,2018-01-26,"Reclaimed"
"57872",2017-10-25,2017-10-24,"Reclaimed"
"57874",2017-10-25,2017-12-02,"Adoption"
"57875",2017-10-25,2017-12-01,"Adoption"
"57875",2017-10-25,2017-12-27,"Adoption"
"57876",2017-10-25,2017-10-27,"Reclaimed"
"57878",2017-10-26,2017-10-26,"Reclaimed"
"57879",2017-10-26,2017-12-17,"Adoption"
"57880",2017-10-26,2017-11-20,"Transfer"
"57881",2017-10-26,2017-10-27,"Reclaimed"
"57884",2017-10-26,2017-10-27,"Reclaimed"
"57884",2017-10-26,2017-11-04,"Reclaimed"
"57884",2017-10-26,2017-11-08,"Reclaimed"
"57886",2017-10-27,2017-12-06,"Adoption"
"57888",2017-10-27,2017-11-29,"Adoption"
"57889",2017-10-27,2017-12-01,"Adoption"
"57890",2017-10-27,2017-10-27,"Reclaimed"
"57893",2017-10-27,2017-11-04,"Foster"
"57893",2017-10-27,2017-11-22,"Adoption"
"57894",2017-10-27,2017-11-08,"Adoption"
"57897",2017-10-28,2017-11-11,"Foster"
"57897",2017-10-28,2017-12-06,"Adoption"
"57898",2017-10-28,2017-11-11,"Foster"
"57898",2017-10-28,2017-12-06,"Adoption"
"57899",2017-10-28,2017-11-11,"Foster"
"57899",2017-10-28,2017-12-06,"Adoption"
"57900",2017-10-28,2017-11-11,"Foster"
"57900",2017-10-28,2017-12-06,"Adoption"
"57901",2017-10-28,2017-11-11,"Foster"
"57901",2017-10-28,2017-12-06,"Adoption"
"57902",2017-10-28,2017-11-11,"Foster"
"57902",2017-10-28,2017-12-10,"Adoption"
"57903",2017-10-28,2017-11-11,"Foster"
"57903",2017-10-28,2017-12-06,"Adoption"
"57904",2017-10-28,2017-11-26,"Adoption"
"57905",2017-10-28,2017-10-29,"Reclaimed"
"57907",2017-10-28,2017-11-08,"Adoption"
"57908",2017-10-28,2017-11-01,"Adoption"
"57909",2017-10-28,2017-11-01,"Adoption"
"57911",2017-10-28,2017-11-15,"Foster"
"57911",2017-10-28,2017-11-21,"Adoption"
"57912",2017-10-28,2017-11-14,"Adoption"
"57914",2017-10-29,2017-10-30,"Reclaimed"
"57915",2017-10-29,2017-11-22,"Adoption"
"57916",2017-10-29,2017-11-18,"Foster"
"57916",2017-10-29,2017-12-18,"Adoption"
"57916",2017-10-29,2018-01-26,"Adoption"
"57916",2017-10-29,2018-02-24,"Adoption"
"57917",2017-10-30,2017-11-18,"Foster"
"57917",2017-10-30,2018-01-28,"Adoption"
"57919",2017-10-30,2017-12-12,"Foster"
"57919",2017-10-30,2017-12-23,"Adoption"
"57920",2017-10-30,2017-11-06,"Transfer"
"57921",2017-10-30,2017-11-06,"Transfer"
"57922",2017-10-30,2017-11-06,"Adoption"
"57923",2017-10-30,2017-12-16,"Adoption"
"57924",2017-10-30,2017-10-30,"Foster"
"57925",2017-10-31,2017-11-03,"Reclaimed"
"57926",2017-10-31,2017-12-04,"Foster"
"57926",2017-10-31,2018-02-09,"Adoption"
"57927",2017-10-31,2017-11-06,"Adoption"
"57928",2017-10-31,2017-11-01,"Transfer"
"57929",2017-10-31,2017-11-01,"Transfer"
"57930",2017-10-31,2018-02-07,"Foster"
"57930",2017-10-31,2018-03-23,"Foster"
"57930",2017-10-31,2018-04-05,"Transfer"
"57932",2017-10-31,2017-11-01,"Reclaimed"
"57934",2017-10-31,2017-11-01,"Reclaimed"
"57936",2017-11-01,2017-11-06,"Reclaimed"
"57937",2017-11-01,2017-11-01,"Reclaimed"
"57939",2017-11-01,2017-11-01,"Transfer"
"57940",2017-11-01,2017-12-16,"Adoption"
"57942",2017-11-01,2017-12-01,"Adoption"
"57949",2017-11-02,2017-11-07,"Adoption"
"57950",2017-11-02,2017-11-07,"Adoption"
"57951",2017-11-02,2017-11-07,"Adoption"
"57953",2017-09-28,2017-09-28,"Foster"
"57954",2017-11-02,2017-11-29,"Adoption"
"57956",2017-11-02,2017-11-11,"Foster"
"57956",2017-11-02,2017-12-05,"Adoption"
"57958",2017-11-02,2017-11-08,"Adoption"
"57959",2017-11-02,2017-11-08,"Adoption"
"57960",2017-11-02,2017-12-01,"Adoption"
"57961",2017-11-02,2017-11-08,"Adoption"
"57962",2017-11-02,2017-11-08,"Adoption"
"57963",2017-11-02,2017-11-18,"Adoption"
"57964",2017-11-02,2017-11-03,"Reclaimed"
"57965",2017-11-03,2018-01-26,"Adoption"
"57966",2017-11-03,2017-11-20,"Adoption"
"57968",2017-11-03,2017-12-10,"Foster"
"57968",2017-11-03,2018-01-06,"Adoption"
"57969",2017-11-03,2017-12-10,"Foster"
"57969",2017-11-03,2018-01-06,"Adoption"
"57970",2017-11-03,2017-11-03,"Reclaimed"
"57971",2017-11-03,2017-12-03,"Adoption"
"57972",2017-11-03,2017-11-11,"Adoption"
"57973",2017-11-03,2017-11-09,"Adoption"
"57974",2017-11-03,2017-11-08,"Adoption"
"57975",2017-11-03,2017-12-29,"Adoption"
"57976",2017-11-04,2017-11-04,"Reclaimed"
"57977",2017-11-04,2017-11-06,"Reclaimed"
"57977",2017-11-04,2018-01-14,"Adoption"
"57978",2017-11-04,2017-11-18,"Adoption"
"57979",2017-11-04,2017-11-14,"Adoption"
"57980",2017-11-04,2017-11-20,"Adoption"
"57981",2017-11-04,2017-11-22,"Adoption"
"57981",2017-11-04,2018-02-02,"Adoption"
"57982",2017-11-04,2017-11-09,"Adoption"
"57984",2017-11-04,2017-11-30,"Adoption"
"57985",2017-11-04,2017-11-07,"Reclaimed"
"57986",2017-11-05,2017-12-04,"Adoption"
"57987",2017-11-05,2017-12-01,"Adoption"
"57988",2017-11-05,2017-11-06,"Reclaimed"
"57989",2017-11-05,2017-11-06,"Reclaimed"
"57991",2017-11-06,2017-11-19,"Adoption"
"57992",2017-11-06,2017-11-18,"Adoption"
"57994",2017-11-06,2017-12-01,"Adoption"
"57998",2017-11-06,2017-12-18,"Foster"
"57998",2017-11-06,2017-12-23,"Foster"
"57998",2017-11-06,2017-12-26,"Adoption"
"58000",2017-11-07,2017-12-01,"Adoption"
"58001",2017-11-07,2017-12-21,"Foster"
"58001",2017-11-07,2017-12-23,"Adoption"
"58002",2017-11-07,2017-11-14,"Adoption"
"58003",2017-11-07,2017-11-11,"Foster"
"58003",2017-11-07,2017-12-06,"Adoption"
"58005",2017-11-07,2017-12-14,"Adoption"
"58005",2017-11-07,2019-03-17,"Adoption"
"58005",2017-11-07,2019-04-07,"Adoption"
"58006",2017-11-08,2017-11-08,"Reclaimed"
"58008",2017-11-08,2017-11-14,"Foster"
"58008",2017-11-08,2018-01-19,"Adoption"
"58010",2017-11-08,2018-01-18,"Adoption"
"58014",2017-11-08,2017-11-22,"Adoption"
"58015",2017-11-09,2017-11-19,"Adoption"
"58016",2017-11-09,2017-11-29,"Adoption"
"58017",2017-11-10,2017-11-15,"Adoption"
"58017",2017-11-10,2017-11-15,"Reclaimed"
"58018",2017-11-10,2017-11-11,"Reclaimed"
"58019",2017-11-10,2017-12-19,"Adoption"
"58020",2017-11-11,2017-11-28,"Foster"
"58020",2017-11-11,2018-01-11,"Adoption"
"58022",2017-11-11,2017-12-01,"Foster"
"58022",2017-11-11,2017-12-05,"Foster"
"58022",2017-11-11,2017-12-28,"Adoption"
"58023",2017-11-11,2017-12-11,"Adoption"
"58024",2017-11-11,2017-11-12,"Transfer"
"58025",2017-11-11,2017-12-19,"Adoption"
"58026",2017-11-11,2017-12-19,"Adoption"
"58029",2017-11-12,2017-11-28,"Adoption"
"58030",2017-11-12,2017-11-14,"Reclaimed"
"58031",2017-11-13,2017-11-13,"Reclaimed"
"58034",2017-11-13,2017-12-17,"Adoption"
"58035",2017-11-13,2017-11-22,"Adoption"
"58037",2017-11-13,2017-11-27,"Adoption"
"58037",2017-11-13,2018-05-14,"Adoption"
"58038",2017-11-13,2017-11-28,"Adoption"
"58039",2017-11-13,2017-11-27,"Adoption"
"58040",2017-11-13,2017-11-30,"Foster"
"58040",2017-11-13,2017-12-13,"Adoption"
"58041",2017-11-13,2017-11-28,"Foster"
"58041",2017-11-13,2018-01-19,"Adoption"
"58042",2017-11-13,2017-11-28,"Foster"
"58042",2017-11-13,2017-12-15,"Adoption"
"58043",2017-11-13,2017-11-14,"Reclaimed"
"58049",2017-11-14,2017-11-14,"Adoption"
"58051",2017-11-14,2017-11-21,"Adoption"
"58054",2017-11-14,2017-11-27,"Adoption"
"58055",2017-11-14,2017-11-27,"Adoption"
"58056",2017-11-14,2017-12-01,"Adoption"
"58056",2017-11-14,2019-10-30,"Reclaimed"
"58057",2017-11-14,2017-11-17,"Foster"
"58059",2017-11-14,2017-11-17,"Foster"
"58059",2017-11-14,2018-01-19,"Adoption"
"58060",2017-11-14,2017-11-29,"Adoption"
"58061",2017-11-14,2017-12-01,"Adoption"
"58062",2017-11-14,2017-12-09,"Adoption"
"58063",2017-11-14,2017-12-08,"Adoption"
"58064",2017-11-14,2017-11-15,"Reclaimed"
"58064",2017-11-14,2018-01-05,"Reclaimed"
"58065",2017-11-15,2017-11-15,"Reclaimed"
"58065",2017-11-15,2017-11-17,"Reclaimed"
"58066",2017-11-15,2017-11-15,"Reclaimed"
"58067",2017-11-15,2017-11-21,"Adoption"
"58069",2017-11-15,2017-12-26,"Adoption"
"58070",2017-11-15,2017-12-23,"Adoption"
"58071",2017-11-15,2017-11-22,"Adoption"
"58072",2017-11-15,2017-11-29,"Foster"
"58072",2017-11-15,2017-12-13,"Adoption"
"58072",2017-11-15,2017-12-16,"Adoption"
"58072",2017-11-15,2018-03-24,"Adoption"
"58073",2017-11-15,2017-12-07,"Adoption"
"58074",2017-11-15,2017-12-02,"Adoption"
"58075",2017-11-16,2017-11-25,"Reclaimed"
"58076",2017-11-16,2017-11-18,"Reclaimed"
"58077",2017-11-16,2017-12-02,"Adoption"
"58081",2017-11-17,2017-12-09,"Adoption"
"58082",2017-11-17,2018-01-20,"Adoption"
"58082",2017-11-17,2018-03-03,"Adoption"
"58083",2017-11-17,2017-12-17,"Adoption"
"58084",2017-11-17,2017-11-26,"Foster"
"58084",2017-11-17,2018-01-05,"Adoption"
"58085",2017-11-17,2017-11-26,"Foster"
"58085",2017-11-17,2018-01-04,"Adoption"
"58086",2017-11-17,2017-11-26,"Foster"
"58086",2017-11-17,2018-01-04,"Adoption"
"58087",2017-11-17,2017-11-26,"Foster"
"58087",2017-11-17,2018-01-04,"Adoption"
"58088",2017-11-17,2017-11-26,"Foster"
"58088",2017-11-17,2018-01-04,"Adoption"
"58089",2017-11-17,2017-11-26,"Foster"
"58089",2017-11-17,2018-01-04,"Adoption"
"58090",2017-11-17,2017-11-27,"Adoption"
"58091",2017-11-17,2017-12-13,"Adoption"
"58093",2017-11-17,2017-11-22,"Adoption"
"58094",2017-11-17,2017-11-21,"Adoption"
"58095",2017-11-17,2017-11-21,"Adoption"
"58096",2017-11-17,2017-11-25,"Adoption"
"58097",2017-11-17,2017-12-04,"Adoption"
"58101",2017-11-18,2017-11-29,"Adoption"
"58102",2017-11-18,2017-12-13,"Adoption"
"58104",2017-11-18,2018-03-10,"Adoption"
"58106",2017-11-18,2018-01-05,"Adoption"
"58107",2017-11-18,2018-01-16,"Adoption"
"58108",2017-11-19,2017-11-19,"Reclaimed"
"58109",2017-11-19,2017-11-19,"Reclaimed"
"58110",2017-11-19,2017-12-04,"Adoption"
"58110",2017-11-19,2018-01-10,"Adoption"
"58111",2017-11-19,2017-12-28,"Adoption"
"58112",2017-11-20,2017-12-15,"Adoption"
"58112",2017-11-20,2018-03-06,"Adoption"
"58112",2017-11-20,2018-07-11,"Adoption"
"58113",2017-11-20,2017-11-29,"Adoption"
"58115",2017-11-20,2017-12-09,"Transfer"
"58116",2017-11-20,2017-12-16,"Adoption"
"58118",2017-11-20,2017-12-02,"Adoption"
"58120",2017-11-20,2017-12-12,"Adoption"
"58121",2017-11-20,2017-12-26,"Adoption"
"58122",2017-11-20,2017-11-21,"Reclaimed"
"58123",2017-11-21,2017-12-11,"Adoption"
"58123",2017-11-21,2019-06-18,"Adoption"
"58123",2017-11-21,2019-07-01,"Adoption"
"58124",2017-11-21,2017-11-30,"Adoption"
"58125",2017-11-21,2017-12-01,"Adoption"
"58126",2017-11-21,2017-11-22,"Foster"
"58126",2017-11-21,2017-12-01,"Adoption"
"58127",2017-11-21,2017-11-22,"Foster"
"58127",2017-11-21,2017-12-01,"Adoption"
"58128",2017-11-21,2017-12-15,"Adoption"
"58129",2017-11-21,2017-12-15,"Adoption"
"58130",2017-11-21,2017-12-19,"Adoption"
"58131",2017-11-21,2017-12-08,"Adoption"
"58132",2017-11-21,2017-12-07,"Adoption"
"58133",2017-11-21,2017-12-26,"Adoption"
"58134",2017-11-22,2017-12-20,"Adoption"
"58136",2017-11-22,2017-12-09,"Adoption"
"58137",2017-11-22,2017-11-30,"Foster"
"58137",2017-11-22,2017-12-28,"Adoption"
"58138",2017-11-22,2017-11-25,"Reclaimed"
"58139",2017-11-24,2017-12-06,"Transfer"
"58140",2017-11-25,2017-11-27,"Reclaimed"
"58140",2017-11-25,2019-05-03,"Reclaimed"
"58140",2017-11-25,2019-09-16,"Reclaimed"
"58143",2017-11-25,2017-12-02,"Reclaimed"
"58144",2017-11-26,2017-11-26,"Reclaimed"
"58145",2017-11-26,2017-11-30,"Reclaimed"
"58146",2017-11-26,2017-12-22,"Adoption"
"58146",2017-11-26,2018-01-28,"Adoption"
"58147",2017-11-27,2017-12-07,"Reclaimed"
"58149",2017-11-27,2017-11-29,"Adoption"
"58150",2017-11-27,2017-12-20,"Adoption"
"58150",2017-11-27,2018-05-16,"Adoption"
"58151",2017-11-27,2017-12-07,"Foster"
"58151",2017-11-27,2018-02-02,"Adoption"
"58151",2017-11-27,2018-06-01,"Foster"
"58151",2017-11-27,2018-06-08,"Transfer"
"58152",2017-11-27,2017-12-07,"Foster"
