"id","interaction","type","seq","date","date_end","time_int","duration"
"47703","Stray","return",4,2017-05-03,2020-03-03,2017-05-03 UTC--2020-03-03 UTC,1035
"47704","Abandoned","intake",1,2017-03-21,2017-04-12,2017-03-21 UTC--2017-04-12 UTC,22
"47704","Adoption","move",2,2017-04-12,2020-03-03,2017-04-12 UTC--2020-03-03 UTC,1056
"47707","Abandoned","intake",1,2017-03-22,2017-04-06,2017-03-22 UTC--2017-04-06 UTC,15
"47707","Foster","move",2,2017-04-06,2017-05-10,2017-04-06 UTC--2017-05-10 UTC,34
"47707","Stray","return",3,2017-05-10,2017-05-16,2017-05-10 UTC--2017-05-16 UTC,6
"47707","Adoption","move",4,2017-05-16,2020-03-03,2017-05-16 UTC--2020-03-03 UTC,1022
"47708","Abandoned","intake",1,2017-03-22,2017-04-06,2017-03-22 UTC--2017-04-06 UTC,15
"47708","Foster","move",2,2017-04-06,2017-05-11,2017-04-06 UTC--2017-05-11 UTC,35
"47708","Stray","return",3,2017-05-11,2017-05-23,2017-05-11 UTC--2017-05-23 UTC,12
"47708","Adoption","move",4,2017-05-23,2020-03-03,2017-05-23 UTC--2020-03-03 UTC,1015
"47710","Abandoned","intake",1,2017-03-22,2017-04-02,2017-03-22 UTC--2017-04-02 UTC,11
"47710","Reclaimed","move",2,2017-04-02,2020-03-03,2017-04-02 UTC--2020-03-03 UTC,1066
"47712","Stray","intake",1,2017-03-23,2017-03-31,2017-03-23 UTC--2017-03-31 UTC,8
"47712","Adoption","move",2,2017-03-31,2017-08-01,2017-03-31 UTC--2017-08-01 UTC,123
"47712","Stray","return",3,2017-08-01,2017-08-19,2017-08-01 UTC--2017-08-19 UTC,18
"47712","Adoption","move",4,2017-08-19,2018-03-29,2017-08-19 UTC--2018-03-29 UTC,222
"47712","Stray","return",5,2018-03-29,2018-03-30,2018-03-29 UTC--2018-03-30 UTC,1
"47712","Reclaimed","move",6,2018-03-30,2020-03-03,2018-03-30 UTC--2020-03-03 UTC,704
"47714","Abandoned","intake",1,2017-03-23,2017-05-20,2017-03-23 UTC--2017-05-20 UTC,58
"47714","Adoption","move",2,2017-05-20,2020-03-03,2017-05-20 UTC--2020-03-03 UTC,1018
"47715","Abandoned","intake",1,2017-03-23,2017-05-11,2017-03-23 UTC--2017-05-11 UTC,49
"47715","Foster","move",2,2017-05-11,2017-07-06,2017-05-11 UTC--2017-07-06 UTC,56
"47715","Stray","return",3,2017-07-06,2017-07-09,2017-07-06 UTC--2017-07-09 UTC,3
"47715","Adoption","move",4,2017-07-09,2020-03-03,2017-07-09 UTC--2020-03-03 UTC,968
"47717","Police Assist","intake",1,2017-03-23,2017-06-07,2017-03-23 UTC--2017-06-07 UTC,76
"47717","Adoption","move",2,2017-06-07,2017-12-28,2017-06-07 UTC--2017-12-28 UTC,204
"47717","Police Assist","return",3,2017-12-28,2018-01-30,2017-12-28 UTC--2018-01-30 UTC,33
"47717","Adoption","move",4,2018-01-30,2020-03-03,2018-01-30 UTC--2020-03-03 UTC,763
"47718","Abandoned","intake",1,2017-03-23,2017-05-07,2017-03-23 UTC--2017-05-07 UTC,45
"47718","Adoption","move",2,2017-05-07,2017-08-21,2017-05-07 UTC--2017-08-21 UTC,106
"47718","Unsuitable Accommodation","return",3,2017-08-21,2017-09-15,2017-08-21 UTC--2017-09-15 UTC,25
"47718","Adoption","move",4,2017-09-15,2020-03-03,2017-09-15 UTC--2020-03-03 UTC,900
"47721","Incompatible with owner lifestyle","intake",1,2017-03-24,2017-04-05,2017-03-24 UTC--2017-04-05 UTC,12
"47721","Adoption","move",2,2017-04-05,2017-06-24,2017-04-05 UTC--2017-06-24 UTC,80
"47721","Incompatible with owner lifestyle","return",3,2017-06-24,2017-06-29,2017-06-24 UTC--2017-06-29 UTC,5
"47721","Adoption","move",4,2017-06-29,2020-03-03,2017-06-29 UTC--2020-03-03 UTC,978
"47724","Abandoned","intake",1,2017-03-24,2017-04-04,2017-03-24 UTC--2017-04-04 UTC,11
"47724","Foster","move",2,2017-04-04,2017-04-05,2017-04-04 UTC--2017-04-05 UTC,1
"47724","Stray","return",3,2017-04-05,2017-04-06,2017-04-05 UTC--2017-04-06 UTC,1
"47724","Adoption","move",4,2017-04-06,2018-07-20,2017-04-06 UTC--2018-07-20 UTC,470
"47724","Unsuitable Accommodation","return",5,2018-07-20,2018-08-09,2018-07-20 UTC--2018-08-09 UTC,20
"47724","Adoption","move",6,2018-08-09,2020-03-03,2018-08-09 UTC--2020-03-03 UTC,572
"47725","Abandoned","intake",1,2017-03-24,2017-04-01,2017-03-24 UTC--2017-04-01 UTC,8
"47725","Transfer","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"47727","Abandoned","intake",1,2017-03-24,2017-04-08,2017-03-24 UTC--2017-04-08 UTC,15
"47727","Adoption","move",2,2017-04-08,2017-11-03,2017-04-08 UTC--2017-11-03 UTC,209
"47727","Incompatible with owner lifestyle","return",3,2017-11-03,2017-11-15,2017-11-03 UTC--2017-11-15 UTC,12
"47727","Adoption","move",4,2017-11-15,2020-03-03,2017-11-15 UTC--2020-03-03 UTC,839
"47728","Abandoned","intake",1,2017-03-24,2017-04-05,2017-03-24 UTC--2017-04-05 UTC,12
"47728","Adoption","move",2,2017-04-05,2020-03-03,2017-04-05 UTC--2020-03-03 UTC,1063
"47730","Abandoned","intake",1,2017-03-24,2017-04-07,2017-03-24 UTC--2017-04-07 UTC,14
"47730","Adoption","move",2,2017-04-07,2020-03-03,2017-04-07 UTC--2020-03-03 UTC,1061
"47733","No Reason","intake",1,2017-03-24,2017-04-07,2017-03-24 UTC--2017-04-07 UTC,14
"47733","Adoption","move",2,2017-04-07,2020-03-03,2017-04-07 UTC--2020-03-03 UTC,1061
"47735","Abandoned","intake",1,2017-03-24,2017-04-12,2017-03-24 UTC--2017-04-12 UTC,19
"47735","Transfer","move",2,2017-04-12,2020-03-03,2017-04-12 UTC--2020-03-03 UTC,1056
"47736","Abandoned","intake",1,2017-03-24,2017-04-07,2017-03-24 UTC--2017-04-07 UTC,14
"47736","Adoption","move",2,2017-04-07,2020-03-03,2017-04-07 UTC--2020-03-03 UTC,1061
"47737","Abandoned","intake",1,2017-03-24,2017-04-12,2017-03-24 UTC--2017-04-12 UTC,19
"47737","Transfer","move",2,2017-04-12,2020-03-03,2017-04-12 UTC--2020-03-03 UTC,1056
"47738","Biting","intake",1,2017-03-25,2017-04-04,2017-03-25 UTC--2017-04-04 UTC,10
"47738","Reclaimed","move",2,2017-04-04,2020-03-03,2017-04-04 UTC--2020-03-03 UTC,1064
"47740","Abandoned","intake",1,2017-03-25,2017-04-22,2017-03-25 UTC--2017-04-22 UTC,28
"47740","Adoption","move",2,2017-04-22,2020-03-03,2017-04-22 UTC--2020-03-03 UTC,1046
"47741","Abandoned","intake",1,2017-03-25,2017-04-22,2017-03-25 UTC--2017-04-22 UTC,28
"47741","Adoption","move",2,2017-04-22,2020-03-03,2017-04-22 UTC--2020-03-03 UTC,1046
"47742","Abandoned","intake",1,2017-03-25,2017-04-17,2017-03-25 UTC--2017-04-17 UTC,23
"47742","Adoption","move",2,2017-04-17,2017-04-29,2017-04-17 UTC--2017-04-29 UTC,12
"47742","UU - untreatable, unmanageable health","dead",3,2017-04-29,2017-04-29,2017-04-29 UTC--2017-04-29 UTC,0
"47744","Abandoned","intake",1,2017-03-25,2017-04-15,2017-03-25 UTC--2017-04-15 UTC,21
"47744","Foster","move",2,2017-04-15,2017-05-27,2017-04-15 UTC--2017-05-27 UTC,42
"47744","Adoption","move",3,2017-05-27,2017-05-27,2017-05-27 UTC--2017-05-27 UTC,0
"47744","Stray","return",4,2017-05-27,2020-03-03,2017-05-27 UTC--2020-03-03 UTC,1011
"47747","Abandoned","intake",1,2017-03-27,2017-03-29,2017-03-27 UTC--2017-03-29 UTC,2
"47747","Foster","move",2,2017-03-29,2017-04-21,2017-03-29 UTC--2017-04-21 UTC,23
"47747","Stray","return",3,2017-04-21,2017-05-13,2017-04-21 UTC--2017-05-13 UTC,22
"47747","Adoption","move",4,2017-05-13,2020-03-03,2017-05-13 UTC--2020-03-03 UTC,1025
"47748","Abandoned","intake",1,2017-03-27,2017-03-29,2017-03-27 UTC--2017-03-29 UTC,2
"47748","Foster","move",2,2017-03-29,2017-05-05,2017-03-29 UTC--2017-05-05 UTC,37
"47748","Stray","return",3,2017-05-05,2017-05-08,2017-05-05 UTC--2017-05-08 UTC,3
"47748","Adoption","move",4,2017-05-08,2020-03-03,2017-05-08 UTC--2020-03-03 UTC,1030
"47749","Abandoned","intake",1,2017-03-27,2017-04-22,2017-03-27 UTC--2017-04-22 UTC,26
"47749","Foster","move",2,2017-04-22,2017-05-10,2017-04-22 UTC--2017-05-10 UTC,18
"47749","Stray","return",3,2017-05-10,2017-05-14,2017-05-10 UTC--2017-05-14 UTC,4
"47749","Adoption","move",4,2017-05-14,2020-03-03,2017-05-14 UTC--2020-03-03 UTC,1024
"47750","Abandoned","intake",1,2017-03-27,2017-03-29,2017-03-27 UTC--2017-03-29 UTC,2
"47750","Foster","move",2,2017-03-29,2017-05-05,2017-03-29 UTC--2017-05-05 UTC,37
"47750","Stray","return",3,2017-05-05,2017-05-08,2017-05-05 UTC--2017-05-08 UTC,3
"47750","Adoption","move",4,2017-05-08,2020-03-03,2017-05-08 UTC--2020-03-03 UTC,1030
"47751","Abandoned","intake",1,2017-03-27,2017-03-29,2017-03-27 UTC--2017-03-29 UTC,2
"47751","Foster","move",2,2017-03-29,2017-04-21,2017-03-29 UTC--2017-04-21 UTC,23
"47751","Stray","return",3,2017-04-21,2017-04-22,2017-04-21 UTC--2017-04-22 UTC,1
"47751","Foster","move",4,2017-04-22,2017-05-05,2017-04-22 UTC--2017-05-05 UTC,13
"47751","Stray","return",5,2017-05-05,2017-05-09,2017-05-05 UTC--2017-05-09 UTC,4
"47751","Adoption","move",6,2017-05-09,2019-12-20,2017-05-09 UTC--2019-12-20 UTC,955
"47751","Incompatible with owner lifestyle","return",7,2019-12-20,2020-01-18,2019-12-20 UTC--2020-01-18 UTC,29
"47751","Adoption","move",8,2020-01-18,2020-03-03,2020-01-18 UTC--2020-03-03 UTC,45
"47752","Abandoned","intake",1,2017-03-27,2017-03-29,2017-03-27 UTC--2017-03-29 UTC,2
"47752","Foster","move",2,2017-03-29,2017-04-21,2017-03-29 UTC--2017-04-21 UTC,23
"47752","Stray","return",3,2017-04-21,2017-04-22,2017-04-21 UTC--2017-04-22 UTC,1
"47752","Foster","move",4,2017-04-22,2017-05-10,2017-04-22 UTC--2017-05-10 UTC,18
"47752","Stray","return",5,2017-05-10,2017-05-16,2017-05-10 UTC--2017-05-16 UTC,6
"47752","Adoption","move",6,2017-05-16,2020-03-03,2017-05-16 UTC--2020-03-03 UTC,1022
"47753","Abandoned","intake",1,2017-03-27,2017-03-29,2017-03-27 UTC--2017-03-29 UTC,2
"47753","Foster","move",2,2017-03-29,2017-04-21,2017-03-29 UTC--2017-04-21 UTC,23
"47753","Stray","return",3,2017-04-21,2017-04-22,2017-04-21 UTC--2017-04-22 UTC,1
"47753","Foster","move",4,2017-04-22,2017-05-10,2017-04-22 UTC--2017-05-10 UTC,18
"47753","Adoption","move",5,2017-05-10,2017-05-10,2017-05-10 UTC--2017-05-10 UTC,0
"47753","Stray","return",6,2017-05-10,2018-07-17,2017-05-10 UTC--2018-07-17 UTC,433
"47753","Moving","return",7,2018-07-17,2018-07-23,2018-07-17 UTC--2018-07-23 UTC,6
"47753","Adoption","move",8,2018-07-23,2020-03-03,2018-07-23 UTC--2020-03-03 UTC,589
"47754","Abandoned","intake",1,2017-03-27,2017-03-29,2017-03-27 UTC--2017-03-29 UTC,2
"47754","Foster","move",2,2017-03-29,2017-05-05,2017-03-29 UTC--2017-05-05 UTC,37
"47754","Stray","return",3,2017-05-05,2017-05-10,2017-05-05 UTC--2017-05-10 UTC,5
"47754","Adoption","move",4,2017-05-10,2020-03-03,2017-05-10 UTC--2020-03-03 UTC,1028
"47755","Abandoned","intake",1,2017-03-27,2017-03-29,2017-03-27 UTC--2017-03-29 UTC,2
"47755","Foster","move",2,2017-03-29,2017-04-21,2017-03-29 UTC--2017-04-21 UTC,23
"47755","Stray","return",3,2017-04-21,2017-04-22,2017-04-21 UTC--2017-04-22 UTC,1
"47755","Foster","move",4,2017-04-22,2017-05-10,2017-04-22 UTC--2017-05-10 UTC,18
"47755","Stray","return",5,2017-05-10,2017-05-12,2017-05-10 UTC--2017-05-12 UTC,2
"47755","Adoption","move",6,2017-05-12,2020-03-03,2017-05-12 UTC--2020-03-03 UTC,1026
"47756","Abandoned","intake",1,2017-03-27,2017-03-29,2017-03-27 UTC--2017-03-29 UTC,2
"47756","Foster","move",2,2017-03-29,2017-04-21,2017-03-29 UTC--2017-04-21 UTC,23
"47756","Foster","move",3,2017-04-21,2017-04-21,2017-04-21 UTC--2017-04-21 UTC,0
"47756","Stray","return",4,2017-04-21,2017-05-05,2017-04-21 UTC--2017-05-05 UTC,14
"47756","Stray","return",5,2017-05-05,2017-05-09,2017-05-05 UTC--2017-05-09 UTC,4
"47756","Adoption","move",6,2017-05-09,2020-03-03,2017-05-09 UTC--2020-03-03 UTC,1029
"47757","Abandoned","intake",1,2017-03-27,2017-03-29,2017-03-27 UTC--2017-03-29 UTC,2
"47757","Foster","move",2,2017-03-29,2017-05-05,2017-03-29 UTC--2017-05-05 UTC,37
"47757","Stray","return",3,2017-05-05,2017-05-09,2017-05-05 UTC--2017-05-09 UTC,4
"47757","Adoption","move",4,2017-05-09,2020-03-03,2017-05-09 UTC--2020-03-03 UTC,1029
"47759","Stray","intake",1,2017-03-27,2017-04-22,2017-03-27 UTC--2017-04-22 UTC,26
"47759","Foster","move",2,2017-04-22,2017-05-30,2017-04-22 UTC--2017-05-30 UTC,38
"47759","Stray","return",3,2017-05-30,2017-07-16,2017-05-30 UTC--2017-07-16 UTC,47
"47759","Adoption","move",4,2017-07-16,2020-03-03,2017-07-16 UTC--2020-03-03 UTC,961
"47760","Abandoned","intake",1,2017-03-27,2017-04-02,2017-03-27 UTC--2017-04-02 UTC,6
"47760","Adoption","move",2,2017-04-02,2020-03-03,2017-04-02 UTC--2020-03-03 UTC,1066
"47762","Abandoned","intake",1,2017-03-27,2017-05-19,2017-03-27 UTC--2017-05-19 UTC,53
"47762","Adoption","move",2,2017-05-19,2020-03-03,2017-05-19 UTC--2020-03-03 UTC,1019
"47763","Abandoned","intake",1,2017-03-28,2017-04-08,2017-03-28 UTC--2017-04-08 UTC,11
"47763","Adoption","move",2,2017-04-08,2020-03-03,2017-04-08 UTC--2020-03-03 UTC,1060
"47764","Abandoned","intake",1,2017-03-28,2017-04-29,2017-03-28 UTC--2017-04-29 UTC,32
"47764","Adoption","move",2,2017-04-29,2020-03-03,2017-04-29 UTC--2020-03-03 UTC,1039
"47765","Abandoned","intake",1,2017-03-28,2017-04-19,2017-03-28 UTC--2017-04-19 UTC,22
"47765","Transfer","move",2,2017-04-19,2020-03-03,2017-04-19 UTC--2020-03-03 UTC,1049
"47766","Abandoned","intake",1,2017-03-28,2017-05-03,2017-03-28 UTC--2017-05-03 UTC,36
"47766","Adoption","move",2,2017-05-03,2017-05-15,2017-05-03 UTC--2017-05-15 UTC,12
"47766","Moving","return",3,2017-05-15,2017-05-25,2017-05-15 UTC--2017-05-25 UTC,10
"47766","Adoption","move",4,2017-05-25,2020-03-03,2017-05-25 UTC--2020-03-03 UTC,1013
"47767","Abandoned","intake",1,2017-03-28,2017-04-07,2017-03-28 UTC--2017-04-07 UTC,10
"47767","Adoption","move",2,2017-04-07,2020-03-03,2017-04-07 UTC--2020-03-03 UTC,1061
"47768","Abandoned","intake",1,2017-03-28,2017-04-02,2017-03-28 UTC--2017-04-02 UTC,5
"47768","Adoption","move",2,2017-04-02,2020-03-03,2017-04-02 UTC--2020-03-03 UTC,1066
"47769","Abandoned","intake",1,2017-03-28,2017-04-04,2017-03-28 UTC--2017-04-04 UTC,7
"47769","Adoption","move",2,2017-04-04,2020-03-03,2017-04-04 UTC--2020-03-03 UTC,1064
"47770","Abandoned","intake",1,2017-03-28,2017-04-04,2017-03-28 UTC--2017-04-04 UTC,7
"47770","Adoption","move",2,2017-04-04,2017-05-02,2017-04-04 UTC--2017-05-02 UTC,28
"47770","Stray","return",3,2017-05-02,2017-05-07,2017-05-02 UTC--2017-05-07 UTC,5
"47770","Adoption","move",4,2017-05-07,2020-03-03,2017-05-07 UTC--2020-03-03 UTC,1031
"47771","Abandoned","intake",1,2017-03-28,2017-04-01,2017-03-28 UTC--2017-04-01 UTC,4
"47771","Adoption","move",2,2017-04-01,2017-04-06,2017-04-01 UTC--2017-04-06 UTC,5
"47771","Incompatible with owner lifestyle","return",3,2017-04-06,2017-04-10,2017-04-06 UTC--2017-04-10 UTC,4
"47771","Adoption","move",4,2017-04-10,2020-03-03,2017-04-10 UTC--2020-03-03 UTC,1058
"55297","Owner Deceased","intake",1,2017-03-31,2017-04-07,2017-03-31 UTC--2017-04-07 UTC,7
"55297","Adoption","move",2,2017-04-07,2017-05-22,2017-04-07 UTC--2017-05-22 UTC,45
"55297","Allergies","return",3,2017-05-22,2017-06-20,2017-05-22 UTC--2017-06-20 UTC,29
"55297","Adoption","move",4,2017-06-20,2017-07-19,2017-06-20 UTC--2017-07-19 UTC,29
"55297","Unable to Afford","return",5,2017-07-19,2017-08-13,2017-07-19 UTC--2017-08-13 UTC,25
"55297","Adoption","move",6,2017-08-13,2020-03-03,2017-08-13 UTC--2020-03-03 UTC,933
"55298","Stray","intake",1,2017-03-31,2017-04-12,2017-03-31 UTC--2017-04-12 UTC,12
"55298","Adoption","move",2,2017-04-12,2020-03-03,2017-04-12 UTC--2020-03-03 UTC,1056
"55299","Stray","intake",1,2017-03-31,2017-04-07,2017-03-31 UTC--2017-04-07 UTC,7
"55299","Foster","move",2,2017-04-07,2017-04-21,2017-04-07 UTC--2017-04-21 UTC,14
"55299","Stray","return",3,2017-04-21,2017-04-25,2017-04-21 UTC--2017-04-25 UTC,4
"55299","Foster","move",4,2017-04-25,2017-06-06,2017-04-25 UTC--2017-06-06 UTC,42
"55299","Stray","return",5,2017-06-06,2017-07-07,2017-06-06 UTC--2017-07-07 UTC,31
"55299","Adoption","move",6,2017-07-07,2020-03-03,2017-07-07 UTC--2020-03-03 UTC,970
"55300","TNR - Trap/Neuter/Release","intake",1,2017-03-31,2017-04-07,2017-03-31 UTC--2017-04-07 UTC,7
"55300","Adoption","move",2,2017-04-07,2020-03-03,2017-04-07 UTC--2020-03-03 UTC,1061
"55301","Stray","intake",1,2017-03-31,2017-04-07,2017-03-31 UTC--2017-04-07 UTC,7
"55301","Adoption","move",2,2017-04-07,2018-02-27,2017-04-07 UTC--2018-02-27 UTC,326
"55301","Marriage/Relationship split","return",3,2018-02-27,2018-03-02,2018-02-27 UTC--2018-03-02 UTC,3
"55301","Adoption","move",4,2018-03-02,2018-12-28,2018-03-02 UTC--2018-12-28 UTC,301
"55301","Incompatible with other pets","return",5,2018-12-28,2019-01-08,2018-12-28 UTC--2019-01-08 UTC,11
"55301","Adoption","move",6,2019-01-08,2020-03-03,2019-01-08 UTC--2020-03-03 UTC,420
"55302","Unable to Afford","intake",1,2017-03-29,2017-03-29,2017-03-29 UTC--2017-03-29 UTC,0
"55302","Foster","move",2,2017-03-29,2017-04-11,2017-03-29 UTC--2017-04-11 UTC,13
"55302","Stray","return",3,2017-04-11,2017-04-15,2017-04-11 UTC--2017-04-15 UTC,4
"55302","Foster","move",4,2017-04-15,2017-04-21,2017-04-15 UTC--2017-04-21 UTC,6
"55302","Stray","return",5,2017-04-21,2017-04-22,2017-04-21 UTC--2017-04-22 UTC,1
"55302","Foster","move",6,2017-04-22,2017-04-22,2017-04-22 UTC--2017-04-22 UTC,0
"55302","Stray","return",7,2017-04-22,2017-04-28,2017-04-22 UTC--2017-04-28 UTC,6
"55302","Adoption","move",8,2017-04-28,2020-03-03,2017-04-28 UTC--2020-03-03 UTC,1040
"55303","Unsuitable Accommodation","intake",1,2017-03-31,2017-04-27,2017-03-31 UTC--2017-04-27 UTC,27
"55303","Foster","move",2,2017-04-27,2017-07-10,2017-04-27 UTC--2017-07-10 UTC,74
"55303","Stray","return",3,2017-07-10,2017-07-14,2017-07-10 UTC--2017-07-14 UTC,4
"55303","Adoption","move",4,2017-07-14,2020-03-03,2017-07-14 UTC--2020-03-03 UTC,963
"55304","Unable to Afford","intake",1,2017-03-29,2017-03-29,2017-03-29 UTC--2017-03-29 UTC,0
"55304","Foster","move",2,2017-03-29,2017-04-11,2017-03-29 UTC--2017-04-11 UTC,13
"55304","Stray","return",3,2017-04-11,2017-04-15,2017-04-11 UTC--2017-04-15 UTC,4
"55304","Foster","move",4,2017-04-15,2017-04-21,2017-04-15 UTC--2017-04-21 UTC,6
"55304","Stray","return",5,2017-04-21,2017-04-22,2017-04-21 UTC--2017-04-22 UTC,1
"55304","Foster","move",6,2017-04-22,2017-04-22,2017-04-22 UTC--2017-04-22 UTC,0
"55304","Stray","return",7,2017-04-22,2017-04-28,2017-04-22 UTC--2017-04-28 UTC,6
"55304","Adoption","move",8,2017-04-28,2020-03-03,2017-04-28 UTC--2020-03-03 UTC,1040
"55305","Unable to Afford","intake",1,2017-03-29,2017-03-29,2017-03-29 UTC--2017-03-29 UTC,0
"55305","Foster","move",2,2017-03-29,2017-04-11,2017-03-29 UTC--2017-04-11 UTC,13
"55305","Stray","return",3,2017-04-11,2017-04-15,2017-04-11 UTC--2017-04-15 UTC,4
"55305","Foster","move",4,2017-04-15,2017-04-21,2017-04-15 UTC--2017-04-21 UTC,6
"55305","Stray","return",5,2017-04-21,2017-04-22,2017-04-21 UTC--2017-04-22 UTC,1
"55305","Foster","move",6,2017-04-22,2017-04-28,2017-04-22 UTC--2017-04-28 UTC,6
"55305","Adoption","move",7,2017-04-28,2017-04-28,2017-04-28 UTC--2017-04-28 UTC,0
"55305","Stray","return",8,2017-04-28,2020-03-03,2017-04-28 UTC--2020-03-03 UTC,1040
"55307","Unable to Afford","intake",1,2017-03-29,2017-03-29,2017-03-29 UTC--2017-03-29 UTC,0
"55307","Foster","move",2,2017-03-29,2017-04-11,2017-03-29 UTC--2017-04-11 UTC,13
"55307","Stray","return",3,2017-04-11,2017-04-15,2017-04-11 UTC--2017-04-15 UTC,4
"55307","Foster","move",4,2017-04-15,2017-04-21,2017-04-15 UTC--2017-04-21 UTC,6
"55307","Stray","return",5,2017-04-21,2017-04-22,2017-04-21 UTC--2017-04-22 UTC,1
"55307","Foster","move",6,2017-04-22,2017-04-28,2017-04-22 UTC--2017-04-28 UTC,6
"55307","Adoption","move",7,2017-04-28,2017-04-28,2017-04-28 UTC--2017-04-28 UTC,0
"55307","Stray","return",8,2017-04-28,2020-03-03,2017-04-28 UTC--2020-03-03 UTC,1040
"55308","Unsuitable Accommodation","intake",1,2017-03-31,2017-04-01,2017-03-31 UTC--2017-04-01 UTC,1
"55308","Reclaimed","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"55309","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-04-01,2017-03-31 UTC--2017-04-01 UTC,1
"55309","Transfer","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"55310","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-04-01,2017-03-31 UTC--2017-04-01 UTC,1
"55310","Transfer","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"55311","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-04-01,2017-03-31 UTC--2017-04-01 UTC,1
"55311","Transfer","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"55312","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-04-01,2017-03-31 UTC--2017-04-01 UTC,1
"55312","Transfer","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"55313","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-03-31,2017-03-31 UTC--2017-03-31 UTC,0
"55313","Adoption","move",2,2017-03-31,2020-03-03,2017-03-31 UTC--2020-03-03 UTC,1068
"55314","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-04-09,2017-03-31 UTC--2017-04-09 UTC,9
"55314","Adoption","move",2,2017-04-09,2020-03-03,2017-04-09 UTC--2020-03-03 UTC,1059
"55315","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-04-01,2017-03-31 UTC--2017-04-01 UTC,1
"55315","Transfer","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"55316","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-04-01,2017-03-31 UTC--2017-04-01 UTC,1
"55316","Transfer","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"55317","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-04-01,2017-03-31 UTC--2017-04-01 UTC,1
"55317","Transfer","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"55318","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-04-01,2017-03-31 UTC--2017-04-01 UTC,1
"55318","Transfer","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"55319","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-04-01,2017-03-31 UTC--2017-04-01 UTC,1
"55319","Transfer","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"55320","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-04-01,2017-03-31 UTC--2017-04-01 UTC,1
"55320","Transfer","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"55321","Incompatible with owner lifestyle","intake",1,2017-03-31,2017-04-01,2017-03-31 UTC--2017-04-01 UTC,1
"55321","Transfer","move",2,2017-04-01,2020-03-03,2017-04-01 UTC--2020-03-03 UTC,1067
"55322","Stray","intake",1,2017-03-30,2017-04-10,2017-03-30 UTC--2017-04-10 UTC,11
"55322","Adoption","move",2,2017-04-10,2018-03-18,2017-04-10 UTC--2018-03-18 UTC,342
